# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanGaussian2_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanGaussian2_1.data.R
# init = 2 (Default)
# random
#   seed = 1750852202
# output
#   file = CmdStanGaussian2_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma
-4969.02,1,0.567488,2,3,0,4970.35,-0.0131296,0.999141
-4969.72,0.880028,0.847614,2,3,0,4970.01,0.00540432,0.990544
-4968.98,1,1.00142,1,1,0,4969.53,-0.00282035,0.991929
-4968.98,0.753916,1.48629,1,1,0,4969.42,-0.00282035,0.991929
-4968.98,0.0451635,1.37512,1,1,0,4970.32,-0.00282035,0.991929
-4969.22,0.992813,0.331773,3,7,0,4969.56,-0.0156447,0.995441
-4968.8,0.882929,0.485517,2,5,0,4971.23,-0.000981301,0.996146
-4969.61,0.8784,0.575889,2,3,0,4969.94,0.000705883,0.988568
-4969.17,0.789503,0.676271,2,3,0,4970.84,-0.00284973,1.00357
-4969.15,0.996518,0.671883,2,7,0,4969.5,0.00328375,0.999536
-4970.21,0.644421,0.980348,1,1,0,4970.34,0.00961935,1.00297
-4969.52,0.857341,0.743648,2,3,0,4972.2,-0.0172928,1.00074
-4970.09,0.508364,0.836704,2,3,0,4973.85,-0.0205605,1.00223
-4968.94,1,0.496004,2,3,0,4970.15,-0.00489824,0.99202
-4968.98,0.973107,0.724539,2,3,0,4969.32,-0.00446907,1.00223
-4969.09,0.634577,1.00469,2,3,0,4969.92,-0.00915401,0.991196
-4969.11,0.997556,0.75266,2,3,0,4969.21,-0.00244667,1.00301
-4969.12,0.961691,1.08758,2,7,0,4969.3,-0.0148609,0.996869
-4969.71,0.581038,1.46909,1,1,0,4969.73,0.00835933,0.999084
-4968.8,0.971672,1.00186,2,3,0,4969.53,-0.00568491,1.00024
-4968.75,1,1.37465,1,1,0,4968.78,-0.00889645,0.996443
-4968.75,0.218199,1.97845,1,1,0,4968.79,-0.00889645,0.996443
-4968.77,0.973764,0.712607,1,3,0,4968.96,-0.00163002,0.997198
-4968.77,0.56984,0.978954,2,3,0,4969.88,-0.009314,0.997643
-4969,0.960163,0.66038,2,3,0,4969.14,-0.0102833,1.00138
-4969,0.673689,0.883938,1,3,0,4970.01,-0.0102833,1.00138
-4970.19,0.901351,0.716835,2,3,0,4970.22,0.00339705,0.986623
-4970.19,0.771156,0.864204,1,1,0,4971.09,0.00339705,0.986623
-4969.1,1,0.830731,2,3,0,4970.18,-0.0104867,0.991579
-4969.05,0.986353,1.18459,2,7,0,4969.11,0.000870262,1.00075
-4969.05,4.57956e-12,1.64575,1,1,0,4971.57,0.000870262,1.00075
-4969.59,0.987872,0.422453,3,7,0,4969.73,0.00774741,0.997384
-4968.78,1,0.589187,2,3,0,4969.55,-0.00514549,0.999881
-4971.69,0.469857,0.836783,1,3,0,4972.15,0.0145067,0.987404
-4971.73,0.99925,0.483589,3,7,0,4972.04,0.0144028,0.987113
-4973.09,0.762384,0.684667,1,1,0,4973.5,0.0207323,0.987842
-4970.92,1,0.649601,2,3,0,4973.02,0.0154111,0.99654
-4969.66,1,0.917613,2,3,0,4971.05,-0.0188125,1.00001
-4969.09,0.959018,1.29306,2,5,0,4969.33,0.000787722,0.99254
-4969.09,5.04334e-10,1.69809,1,1,0,4971.59,0.000787722,0.99254
-4969.64,0.926901,0.454589,2,5,0,4970.56,-0.0186594,0.999975
-4969.07,0.82593,0.567083,2,3,0,4971.82,-0.00880404,1.00261
-4968.84,0.908801,0.598232,2,3,0,4970.03,-8.83667e-05,0.997088
-4971.81,0.724174,0.722658,2,3,0,4971.92,-0.0299514,0.993507
-4972.95,0.828211,0.644764,1,1,0,4973.29,-0.0346795,0.996401
-4975.04,0.668947,0.681988,1,1,0,4975.41,-0.0411471,0.997871
-4970.43,0.996506,0.556783,3,7,0,4975.44,-0.0234955,1.0007
-4970.24,0.931066,0.773312,2,3,0,4971.5,0.0119372,0.997832
-4970.24,0.727546,0.964372,1,1,0,4971.26,0.0119372,0.997832
-4970.78,0.926844,0.865764,2,3,0,4971.46,0.00676106,1.00856
-4970.6,1,1.07042,2,3,0,4971.34,0.00784789,1.00703
-4968.94,0.333671,1.48548,1,3,0,4969.46,-0.000361104,0.993563
-4968.83,0.884125,0.711926,2,3,0,4969.98,-0.00639837,1.00056
-4968.95,0.981302,0.821294,2,3,0,4968.97,-0.00173807,0.992621
-4969.25,0.918287,1.10396,2,7,0,4969.33,0.00145539,1.00253
-4969.25,0.170496,1.34098,1,1,0,4969.86,0.00145539,1.00253
-4969.56,0.980083,0.501866,3,7,0,4969.84,-0.0146248,0.990215
-4969.1,1,0.672431,2,3,0,4969.51,-0.0137299,0.994202
-4969.31,0.691982,0.927772,2,3,0,4970.2,0.0015196,1.00302
-4969.01,1,0.790504,2,3,0,4969.36,-0.0129431,0.994724
-4969.34,0.841451,1.08798,1,1,0,4969.48,-0.0155253,1.00095
-4971.47,0.457517,1.16904,2,7,0,4971.87,-0.0269352,0.990203
-4971.91,0.920801,0.693926,2,7,0,4973.48,0.0179564,1.00377
-4969.1,1,0.843266,2,3,0,4971.58,-0.0122813,0.992654
-4970.64,0.413928,1.1559,2,5,0,4971.07,-0.00387233,0.98321
-4969.67,0.703218,0.64476,1,3,0,4973.92,-0.0155771,1.00388
-4969.98,0.955302,0.561208,1,1,0,4970.04,-0.0165876,1.00526
-4970.8,0.949501,0.7175,2,3,0,4971.02,-0.0235087,1.00416
-4969.41,0.753213,0.907973,2,3,0,4972.87,-0.00662898,0.988542
-4969.62,0.878176,0.852548,2,3,0,4970.52,-0.0166824,1.00257
-4969.37,0.988268,0.966961,2,3,0,4969.94,-0.00349645,0.988901
-4969.37,0.189469,1.29339,1,1,0,4969.69,-0.00349645,0.988901
-4968.79,0.936843,0.520901,3,7,0,4970.5,-0.00998201,0.997246
-4968.7,0.961177,0.645181,2,3,0,4969.13,-0.00630014,0.995949
-4971.17,0.526717,0.82766,1,3,0,4971.51,0.00542196,1.01078
-4970.6,1,0.55543,3,7,0,4971.21,-0.00154641,1.01057
-4969.3,1,0.754024,2,3,0,4970.42,-0.0089373,1.00438
-4970.27,0.659446,1.02189,1,1,0,4970.56,-0.0196151,1.00473
-4968.75,1,0.836377,1,3,0,4969.84,-0.00878772,0.997649
-4968.75,0.102201,1.13127,1,1,0,4970.79,-0.00878772,0.997649
-4969.32,0.965738,0.408906,2,7,0,4969.75,0.00523929,0.998938
-4969.33,0.995713,0.526156,3,7,0,4969.79,0.00168143,0.99093
-4969.17,0.995473,0.706353,2,7,0,4969.64,-0.0105978,1.00287
-4969.29,0.936425,0.946436,2,3,0,4969.62,0.00296914,0.992174
-4970.15,0.193747,1.16208,2,5,0,4973.49,-0.0215149,0.992722
-4969.95,0.998459,0.485997,3,7,0,4970.79,0.0079859,0.991295
-4969.28,1,0.653098,2,3,0,4969.92,0.00158004,0.991277
-4970.12,0.349462,0.878237,2,3,0,4973.5,-0.021882,0.994016
-4969.99,0.990108,0.46286,2,3,0,4970.79,-0.0203003,1.00164
-4968.85,0.973789,0.613239,2,3,0,4970.45,-0.00680507,1.00078
-4969.31,0.874937,0.792576,2,3,0,4969.75,0.00540137,0.998053
-4971.76,0.428163,0.888457,1,1,0,4971.82,0.0177533,0.991545
-4970.88,1,0.527092,3,7,0,4972.48,0.0093785,0.986849
-4969.4,0.902093,0.705913,2,3,0,4972.14,-0.0127101,0.990221
-4969.4,0.485343,0.821813,2,3,0,4972.39,-0.0127101,0.990221
-4969.41,0.998348,0.530703,3,7,0,4969.77,0.00431619,1.00173
-4968.99,0.939036,0.707503,2,3,0,4970.04,-0.00400478,1.00232
-4970.74,0.418668,0.866525,2,3,0,4972.8,-0.0081152,1.01124
-4970.12,1,0.511198,1,1,0,4970.7,-0.0070499,1.00892
-4968.96,0.943709,0.681658,2,3,0,4970.69,-0.000837276,1.0008
-4969.34,0.89357,0.839121,1,1,0,4969.4,0.0044965,1.00072
-4969.41,0.972387,0.962354,1,1,0,4969.67,0.00476887,1.00119
-4969.9,0.465063,1.23048,2,5,0,4970.81,-0.00509251,0.986042
-4969.2,1,0.778296,1,1,0,4969.79,-0.00833162,0.990102
-4968.9,0.499178,1.03312,2,3,0,4970.38,-0.00554028,1.00153
-4968.74,0.980082,0.686683,1,3,0,4969.07,-0.00391816,0.995089
-4968.77,0.994395,0.88593,2,3,0,4968.79,-0.00207754,0.998069
-4968.77,0.407845,1.16424,1,1,0,4969.31,-0.00207754,0.998069
-4968.97,0.907613,0.684646,2,3,0,4969.51,-0.0130273,0.996301
-4968.86,0.917257,0.798619,2,3,0,4969.44,-0.00667066,0.99295
-4968.99,0.872639,0.943196,2,3,0,4969.36,-0.0105462,1.0011
-4970.17,0.71724,1.04758,2,3,0,4970.3,-0.0212795,1.00202
-4970.17,0.261752,0.941963,2,3,0,4973.81,-0.0212795,1.00202
-4969.61,0.993864,0.457552,2,3,0,4970.64,-0.0116266,1.00552
-4972.15,0.803697,0.599073,2,3,0,4972.66,-0.0265428,0.986094
-4972.15,8.34007e-25,2.42552,1,1,0,4972.6,-0.0265428,0.986094
-4972.15,0,5.66375,0,1,1,4972.42,-0.0265428,0.986094
-4972.05,0.980729,0.558442,3,7,0,4974.3,0.0148772,1.00838
-4969.76,1,0.552506,2,3,0,4972.07,0.00505292,1.00408
-4969.71,1,0.744531,1,1,0,4969.93,0.0054319,1.00336
-4969.19,1,1.16155,2,3,0,4969.63,-0.00277713,0.990201
-4969.19,5.41199e-05,1.97415,1,1,0,4972.03,-0.00277713,0.990201
-4968.78,0.996709,0.157014,3,15,0,4970.29,-0.00179986,0.99838
-4969.22,0.983148,0.277516,2,7,0,4969.94,-0.0154793,0.994902
-4969.39,0.993384,0.484259,3,7,0,4969.59,0.00597573,0.998593
-4970.11,0.836409,0.887779,2,3,0,4970.9,0.00259863,0.986682
-4969.92,1,0.999725,2,3,0,4970.36,-0.00732523,1.00802
-4969.92,2.7601e-10,1.89489,1,1,0,4972.22,-0.00732523,1.00802
-4972.13,0.989859,0.156019,4,15,0,4973.23,0.0134615,1.00989
-4973.17,0.984359,0.289939,3,7,0,4974.1,0.0213562,1.00641
-4971.91,1,0.527843,3,7,0,4975.6,-0.0211226,0.983059
-4970.31,1,1.00295,2,3,0,4971.68,0.00999457,1.00331
-4970.31,0.243512,1.89146,1,1,0,4972.27,0.00999457,1.00331
-4970.07,0.992467,0.357267,3,15,0,4971.4,-0.0198469,1.00299
-4969.32,0.977805,0.659127,3,15,0,4970.71,0.00443033,1.00047
-4969.2,0.977182,1.15363,2,3,0,4969.68,-0.0156767,0.996761
-4969.2,1.96263e-20,1.99813,1,1,0,4974.02,-0.0156767,0.996761
-4968.88,0.9915,0.195559,3,15,0,4970.98,-0.0115589,0.998081
-4969.41,0.989146,0.355487,3,7,0,4969.59,-0.00801716,1.00523
-4969.77,0.955999,0.635625,1,1,0,4969.78,-0.00872842,1.00715
-4968.73,0.969269,1.02395,1,3,0,4969.68,-0.00401001,0.995372
-4968.72,1,1.69918,1,1,0,4968.73,-0.00769708,0.997964
-4968.72,2.03782e-19,3.04796,1,1,0,4969.27,-0.00769708,0.997964
-4969.6,0.944207,0.334203,4,15,0,4971.99,-0.00614288,0.987513
-4970,0.984226,0.515926,3,7,0,4970.53,0.00199028,1.00709
-4968.92,0.979437,0.882333,2,3,0,4970.29,-0.0106606,1.00011
-4969.03,0.874305,1.47631,2,7,0,4969.13,-0.0101986,0.992085
-4969.16,0.839713,1.84527,1,1,0,4969.36,0.00344035,0.994588
-4969.16,0.000519076,2.09517,1,1,0,4969.4,0.00344035,0.994588
-4968.73,0.999586,0.256745,3,15,0,4969.26,-0.00385372,0.995229
-4968.99,0.986624,0.449896,2,3,0,4969.03,-0.00561316,0.991452
-4968.93,0.991567,0.755374,2,3,0,4969.13,-0.00791821,1.00151
-4969.27,0.316313,1.27416,2,7,0,4971.05,0.00368787,0.993237
-4969.39,0.978715,0.376285,3,7,0,4970.72,-0.0161803,0.993266
-4968.9,0.993262,0.612508,3,7,0,4969.82,-0.0030401,0.99273
-4968.76,0.985429,1.02672,2,3,0,4968.96,-0.00464616,0.999438
-4968.76,0.371797,1.67444,1,1,0,4969,-0.00464616,0.999438
-4968.78,0.998382,0.587296,3,7,0,4968.83,-0.00182679,0.998324
-4969.46,0.847084,0.985774,1,3,0,4969.46,0.00586433,1.00033
-4969.22,0.763939,1.13237,2,3,0,4970.6,-0.0149853,0.99998
-4969.33,0.985172,1.05979,2,3,0,4969.36,0.00522669,0.994709
-4969.33,0.0802259,1.69644,1,1,0,4969.7,0.00522669,0.994709
-4969.75,0.978403,0.305909,3,7,0,4970.81,0.00823608,1.00016
-4969.48,0.995511,0.48271,3,7,0,4970.48,-0.0180709,0.997879
-4969.81,0.840972,0.78826,2,3,0,4971.52,-0.00466862,0.986486
-4969.27,0.863412,0.888292,2,3,0,4971.31,-0.0114263,1.00331
-4970.1,0.79565,1.05324,2,3,0,4970.4,-0.00231261,0.985426
-4972.87,0.565252,1.06421,2,3,0,4973.65,0.0220823,0.99165
-4973.11,0.995436,0.631206,3,7,0,4973.7,0.023631,0.99386
-4971.07,1,1.01203,1,1,0,4973.05,0.0144166,0.991127
-4969.61,0.797233,1.62969,1,3,0,4969.95,-0.0106717,1.00584
-4970.11,0.293295,1.64701,2,7,0,4970.41,-0.0159108,0.987662
-4969.51,0.998718,0.534513,2,7,0,4970.44,0.00649367,0.999888
-4969.44,0.992642,0.85384,2,3,0,4969.98,-0.0176601,0.995619
-4970.89,0.388027,1.33788,2,3,0,4971.3,0.0152658,0.998176
-4970.01,1,0.546961,2,3,0,4970.94,0.00999665,1.00013
-4970.31,0.969972,0.868505,2,3,0,4970.63,-0.0197829,0.98927
-4968.87,1,1.28432,1,1,0,4969.62,-0.00647592,0.992741
-4968.87,3.1275e-06,2.01802,1,1,0,4970.28,-0.00647592,0.992741
-4969.61,0.981397,0.362985,3,7,0,4969.77,-0.0130097,1.005
-4971.78,0.863259,0.549009,3,7,0,4972.54,0.0188647,1.00007
-4969.55,0.983021,0.641979,2,3,0,4972.16,0.00722459,0.995381
-4969.02,0.809642,0.966598,2,3,0,4970.9,-0.00471493,0.99127
-4968.76,1,1.00408,2,3,0,4969.01,-0.00192723,0.996548
-4968.76,0.11748,1.55572,1,1,0,4969.82,-0.00192723,0.996548
-4969.63,0.968929,0.378741,2,3,0,4969.64,0.00779211,0.998832
-4968.84,1,0.55028,2,3,0,4969.72,-0.00601983,1.00081
-4968.7,0.997876,0.849178,2,3,0,4968.86,-0.00505466,0.997803
-4968.7,0.731291,1.29871,1,1,0,4968.94,-0.00505466,0.997803
-4970.45,0.611608,1.14539,2,3,0,4970.63,-0.0197541,0.988454
-4968.73,0.998656,0.792515,2,3,0,4970.47,-0.00803914,0.9958
-4968.71,0.999191,1.20626,2,3,0,4968.73,-0.00404123,0.996255
-4968.71,0.547541,1.83012,1,1,0,4968.89,-0.00404123,0.996255
-4968.71,0.989244,1.1168,2,3,0,4968.75,-0.00770619,0.996619
-4968.71,0.0638245,1.65466,1,1,0,4969.38,-0.00770619,0.996619
-4969.74,0.948046,0.388074,2,7,0,4970.66,0.000758757,1.00616
-4968.75,0.996596,0.530592,2,3,0,4969.83,-0.00869958,0.99807
-4968.81,0.958878,0.79575,2,3,0,4968.99,-0.00124911,0.998578
-4970.4,0.646889,1.10407,1,3,0,4970.55,0.00461039,0.98622
-4969.02,1,0.831054,2,3,0,4970.61,-0.0116766,0.993165
-4969.55,0.906955,1.24462,4,19,0,4969.57,-0.0145603,1.0037
-4969.63,0.391504,1.55141,3,7,0,4970.26,0.00434309,1.00364
-4968.99,1,0.716147,2,3,0,4969.65,-0.00322864,1.00215
-4969.06,0.594928,1.06714,2,3,0,4970.73,0.00219183,0.994538
-4971.19,0.771813,0.732114,2,3,0,4971.88,0.0160272,1.00102
-4969.18,1,0.704892,3,11,0,4970.87,-0.0140517,0.993341
-4969.89,0.760035,1.04468,1,1,0,4970.06,-0.0210454,0.996464
-4969.89,0.604867,0.982473,2,3,0,4973.15,-0.0210454,0.996464
-4969.33,0.986763,0.691315,2,3,0,4970.2,0.00481758,0.993995
-4969.24,0.924643,0.99439,2,3,0,4969.86,-0.00337201,1.00416
-4969.5,0.90665,1.2705,1,3,0,4969.76,-0.0119693,1.00476
-4969.5,0.00352438,1.56684,1,1,0,4971.41,-0.0119693,1.00476
-4969.21,0.987077,0.365799,3,7,0,4970.54,0.000464036,1.00273
-4971.18,0.922701,0.524535,3,7,0,4971.69,-0.0242659,1.00573
-4969.76,1,0.666716,3,7,0,4971.38,0.00898048,0.996749
-4969.76,0.615115,0.973339,1,1,0,4970.97,0.00898048,0.996749
-4968.99,0.977038,0.705581,2,3,0,4970.34,-0.00264715,0.99191
-4969.07,0.989182,0.984936,2,3,0,4969.19,-0.0117589,1.00125
-4969.68,0.814898,1.40139,1,3,0,4969.74,0.00748959,0.993461
-4969.68,0.00154652,1.45564,1,1,0,4972.89,0.00748959,0.993461
-4969.75,0.941084,0.354738,3,7,0,4972.78,-0.0134645,0.988396
-4970.22,0.979531,0.463286,2,3,0,4970.49,-0.0186591,0.988878
-4973.35,0.846232,0.646231,3,7,0,4974.27,-0.000532133,1.01852
-4972.66,0.983176,0.710917,4,31,0,4974.34,-0.00923314,1.01695
-4969.59,1,0.993729,1,1,0,4971.78,-0.00869146,1.00619
-4969.49,0.713496,1.4268,3,11,0,4970,-0.0131357,1.00415
-4969.13,0.933658,1.24044,3,11,0,4969.66,0.00237627,1.00032
-4969.13,0.0573878,1.58165,1,1,0,4970.13,0.00237627,1.00032
-4969.29,0.966368,0.442645,3,7,0,4970.66,-0.0140825,0.992124
-4969.28,0.995562,0.59826,3,7,0,4969.74,0.00463741,0.999518
-4969.25,1,0.848202,2,3,0,4969.51,-0.0159217,0.995294
-4969.59,0.26409,1.2086,2,3,0,4974.42,0.00731715,0.994513
-4969.18,1,0.490369,2,3,0,4969.72,0.00422693,0.99697
-4971.78,0.689625,0.69826,2,3,0,4973.17,0.0107523,0.984036
-4971.91,0.89691,0.586713,3,7,0,4975.03,-0.0293142,0.990965
-4969.21,0.793059,0.699945,2,3,0,4974.48,-0.00124052,0.990471
-4969.08,0.953777,0.70049,3,11,0,4970.02,0.00267055,0.994945
-4968.81,0.835895,0.91734,2,3,0,4970.24,-0.00972998,0.998805
-4971.09,0.647316,0.985029,2,3,0,4972,0.00399933,0.983235
-4968.89,0.986648,0.772719,2,7,0,4971.1,-0.00123235,0.993717
-4968.79,0.865199,1.06511,2,3,0,4969.33,-0.00439929,0.999973
-4970.19,0.519378,1.19877,1,1,0,4970.21,0.00799219,1.00457
-4969.81,1,0.763193,2,3,0,4970.37,0.00161648,1.00622
-4969.12,0.601173,1.07172,2,3,0,4971.25,-0.00233869,0.990867
-4968.75,1,0.782471,2,7,0,4969.09,-0.0036551,0.998985
-4968.86,0.854836,1.09615,2,3,0,4969.22,-0.00424297,0.992904
-4968.86,0.0473938,1.21045,1,1,0,4971.94,-0.00424297,0.992904
-4969.23,0.973596,0.361643,2,7,0,4970.13,-0.00904543,0.990031
-4970.24,0.95467,0.485064,2,3,0,4970.35,-0.0178196,0.988149
-4969.08,0.998994,0.629888,2,3,0,4970.41,-0.0134519,0.994185
-4968.77,1,0.876667,2,3,0,4969.04,-0.00357359,0.999292
-4968.76,0.774479,1.21948,2,3,0,4969.19,-0.00832581,0.995027
-4969.08,0.908728,1.18202,2,3,0,4969.11,-0.0139845,0.995025
-4969.08,0.00974997,1.41809,1,1,0,4972.36,-0.0139845,0.995025
-4968.91,0.986123,0.409662,3,7,0,4969.66,-0.00209344,0.992992
-4968.94,0.997021,0.556471,1,1,0,4968.95,-0.00171121,0.99281
-4969.75,0.729604,0.76748,2,3,0,4971.43,-0.00474494,1.00725
-4968.94,0.994873,0.694583,2,3,0,4969.85,-0.00414492,1.00185
-4968.82,0.954647,0.952173,2,3,0,4969.26,-0.00965364,0.999062
-4968.79,0.665886,1.2236,2,3,0,4969.64,-0.00125388,0.996874
-4969.09,0.899058,1.0024,1,1,0,4969.1,0.00313682,0.995658
-4969.14,0.707743,1.17984,2,3,0,4970.13,-0.0144892,0.99476
-4970.6,0.692879,1.03239,2,3,0,4971.12,0.0138226,0.995863
-4971.33,0.820782,0.883593,1,1,0,4971.71,0.0172384,0.995891
-4968.94,1,0.921163,2,3,0,4971.06,-0.012624,0.996937
-4968.9,0.98604,1.26317,2,7,0,4969.04,-0.00433649,1.00144
-4968.9,0.00211321,1.69247,1,1,0,4970.83,-0.00433649,1.00144
-4968.85,0.980643,0.50633,3,7,0,4969.56,-0.00190178,0.993914
-4968.75,1,0.673481,2,3,0,4968.85,-0.00729506,0.999133
-4969.66,0.736627,0.920914,2,3,0,4970.11,-0.0148732,0.989673
-4968.69,0.988775,0.84473,1,3,0,4969.74,-0.0054749,0.996848
-4970.32,0.650216,1.13293,1,3,0,4970.38,-0.00484625,1.00977
-4969.3,0.998918,0.912695,2,3,0,4970.62,-0.015125,0.993071
-4969.36,0.530933,1.24044,2,3,0,4970.91,0.00539118,0.999409
-4969.25,0.952217,0.837113,2,3,0,4970.1,-0.00443635,1.00437
-4970.75,0.510954,1.05973,2,3,0,4971.64,-0.000860229,0.983189
-4970.04,1,0.696045,2,3,0,4971.05,-0.00951327,0.985781
-4968.89,0.932141,0.944929,1,3,0,4970.48,-0.00852783,1.00087
-4970.01,0.606944,1.15859,1,1,0,4970.07,-0.0192825,1.00318
-4969.67,0.938127,0.879193,2,3,0,4971.16,0.000654257,1.00585
-4968.73,0.877977,1.08648,2,3,0,4970.33,-0.00693339,0.995138
-4968.73,0.146288,1.22803,1,1,0,4970.48,-0.00693339,0.995138
-4970.63,0.9427,0.476535,3,7,0,4970.68,0.00237417,0.984397
-4968.79,1,0.59274,2,7,0,4970.46,-0.00712497,0.993935
-4970.04,0.748816,0.800332,2,3,0,4970.53,-0.0219477,0.997804
-4969.86,0.994318,0.749799,2,3,0,4970.83,0.00745822,0.99143
-4969.21,0.715088,1.00188,2,3,0,4971.83,-0.000734904,1.00328
-4970.08,0.836347,0.893833,2,3,0,4970.32,-0.0204889,0.991842
-4969.71,1,0.949822,2,3,0,4970.06,0.00631072,1.00248
-4969.52,0.859572,1.27582,2,3,0,4970.26,-0.0160966,0.991759
-4970.41,0.608182,1.39976,1,1,0,4970.82,-0.00163123,0.984286
-4970.02,1,1.07241,1,1,0,4970.7,-0.00502522,0.985559
-4968.9,1,1.43673,1,1,0,4969.42,-0.0120374,0.99729
-4968.9,0.00134077,1.92194,1,1,0,4969.82,-0.0120374,0.99729
-4968.92,0.997331,0.624349,1,1,0,4968.94,-0.0123478,0.996918
-4970.39,0.724263,0.832554,2,3,0,4971.08,-0.0107917,0.984573
-4970.61,0.905436,0.754574,2,3,0,4972.29,0.00937957,0.988226
-4968.75,0.973671,0.882599,1,3,0,4970.74,-0.00883227,0.996037
-4968.75,0.492686,1.13508,1,3,0,4970.48,-0.00883227,0.996037
-4969.54,0.920777,0.744099,2,3,0,4969.56,0.00574735,0.992493
-4969.67,0.808833,0.888133,2,3,0,4971.55,-0.00251169,0.987401
-4972.85,0.693173,0.906332,2,3,0,4973.34,-0.0249775,1.01233
-4971.79,1,0.78761,2,3,0,4973.44,-0.0126698,1.01401
-4969.61,1,1.04754,2,3,0,4971.61,-0.00497077,0.987426
-4969.61,0.00385338,1.39134,1,1,0,4974.24,-0.00497077,0.987426
-4970.19,0.961198,0.467496,3,7,0,4971.07,-0.0225718,0.999301
-4968.89,0.971688,0.588974,2,3,0,4970.85,-0.00630226,1.00135
-4969.93,0.866763,0.751941,2,3,0,4970.21,0.00332468,1.00618
-4969.9,0.996903,0.830609,2,3,0,4970.4,0.00841901,1.00172
-4969.9,0.248133,1.09542,1,1,0,4972.21,0.00841901,1.00172
-4969.22,0.999966,0.520204,3,7,0,4970.14,-0.0157588,0.997855
-4969.21,0.984873,0.688751,2,3,0,4969.59,0.00170572,0.992001
-4969.16,0.961395,0.892263,2,3,0,4969.78,-0.0126306,1.00159
-4969.16,0.385932,1.11842,1,3,0,4971.66,-0.0126306,1.00159
-4969.22,0.998856,0.644009,3,7,0,4969.37,0.00127782,0.99163
-4969.14,0.978878,0.848748,2,3,0,4969.65,-0.0124428,1.00162
-4968.7,0.792242,1.08757,2,3,0,4969.9,-0.0043459,0.997483
-4968.7,0.634707,1.08384,1,3,0,4969.75,-0.0043459,0.997483
-4968.71,0.999137,0.874874,2,3,0,4968.72,-0.00678073,0.997825
-4968.71,0.7452,1.14973,1,3,0,4969.4,-0.00678073,0.997825
-4969.21,0.873029,1.07605,1,3,0,4969.21,-0.0128927,1.00192
-4970.99,0.673309,1.19389,2,3,0,4971.18,-0.0055576,1.01224
-4970.3,1,1.01596,2,3,0,4971.73,0.003949,0.986381
-4970.79,0.314951,1.33295,2,7,0,4972.95,-9.31018e-05,1.01099
-4970.2,1,0.707029,2,3,0,4971.52,0.00810427,1.00455
-4969.77,0.96881,0.92724,2,3,0,4971.06,-0.0149211,0.988994
-4971.94,0.568302,1.1658,2,3,0,4972.5,-0.0273749,1.0065
-4970.47,0.795457,0.865892,2,3,0,4974.92,0.0097511,1.00476
-4969.38,1,0.866917,2,3,0,4970.39,-0.00169364,1.00476
-4969.95,0.890743,1.13373,2,3,0,4970.24,0.00816376,1.00254
-4969.01,1,1.28438,1,1,0,4969.6,-0.0039378,1.00249
-4969.01,0.0658501,1.67633,1,1,0,4969.92,-0.0039378,1.00249
-4969.84,0.931824,0.650114,2,3,0,4970.02,-0.00667932,1.00767
-4968.96,0.934104,0.777016,2,3,0,4970.81,-0.00187811,0.992438
-4969.26,0.874786,0.930724,2,3,0,4970.01,-0.0105858,0.990306
-4970.07,0.763845,1.03194,2,3,0,4970.71,0.010108,1.00071
-4970.07,0.331994,0.99147,1,1,0,4972.76,0.010108,1.00071
-4969.61,0.986437,0.547106,2,3,0,4970.44,0.0077745,0.998202
-4969.22,0.988137,0.700225,2,7,0,4969.87,-0.0143224,1.00076
-4969.79,0.866033,0.897228,1,1,0,4969.86,-0.0162544,1.00428
-4969.83,0.985435,0.982714,1,1,0,4970.17,-0.0171842,1.00382
-4969.31,1,1.25271,2,3,0,4969.77,-0.0164162,0.998799
-4969.31,4.85954e-07,1.62511,1,1,0,4973.39,-0.0164162,0.998799
-4974.89,0.636457,0.592093,2,3,0,4975.03,-0.0405776,0.999637
-4971.45,1,0.484927,3,7,0,4974.77,0.0168955,0.992548
-4971.31,0.900745,0.629273,2,7,0,4974.06,-0.01987,1.00975
-4969.08,1,0.71974,2,3,0,4971.14,0.00317414,0.997425
-4970.02,0.553857,0.932261,2,3,0,4972.65,0.0103078,0.994613
-4969.95,1,0.688697,3,11,0,4970.62,-0.0211115,0.999276
-4969.56,1,0.891198,2,3,0,4970.3,-0.0168836,0.992196
-4969.56,0.63391,1.15206,1,1,0,4970.52,-0.0168836,0.992196
-4970.2,0.949451,0.941811,2,3,0,4970.48,-0.0135092,0.986153
