# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanPoisson4_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanPoisson4_1.data.R
# init = 2 (Default)
# random
#   seed = 2089485083
# output
#   file = CmdStanPoisson4_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a0,a0s.1,a0s.2,a0s.3,a0s.4,a0s.5,a0s.6,a0s.7,a0s.8,a0s.9,a0s.10,a1,a0_sig
12660.5,0.998324,0.0180424,7,255,0,-12649.8,-1.38858,-0.119173,-0.11384,-0.0691067,0.0327043,-0.47942,0.56248,-0.00722312,0.0054485,-0.22838,0.336004,0.750345,0.360987
12663.2,0.999335,0.0180424,8,383,0,-12653.9,1.0485,0.0206844,-0.301425,0.165854,0.0906263,-0.436497,0.232328,0.380999,-0.0868141,-0.0732151,0.130263,0.480638,0.181484
12663.9,0.943199,0.0180424,7,127,0,-12658.1,0.696546,0.0465409,-0.404067,0.188188,0.105056,-0.385264,0.286587,0.34475,-0.11589,0.0179322,0.215431,0.51805,0.179511
12663.2,0.942131,0.0180424,8,383,0,-12658.1,0.760174,-0.00089341,-0.440506,0.129052,0.0935798,-0.383622,0.225444,0.317982,-0.167075,0.0419455,0.2264,0.515078,0.202375
12657.8,0.967471,0.0180424,7,127,0,-12652.2,0.977696,0.00254634,-0.362266,0.236927,0.210782,-0.281504,-0.0243065,0.457513,-0.150572,-0.0880524,0.181708,0.488182,0.269554
12661.7,0.999986,0.0180424,7,255,0,-12651.6,0.175202,0.044594,-0.370461,0.122173,0.0336887,-0.494297,0.32581,0.245314,-0.0659929,-0.0252089,0.224738,0.577694,0.185354
12661.2,1,0.0180424,7,255,0,-12657.5,-0.469685,-0.112784,0.187292,-0.0754369,0.13399,-0.317898,0.206507,0.199837,-0.127872,-0.202443,0.254549,0.646269,0.194329
12663.9,0.996585,0.0180424,7,127,0,-12652.4,-0.420086,-0.117186,0.0989908,-0.0696534,0.0720514,-0.284288,0.225241,0.178448,-0.0599953,-0.167603,0.271841,0.643285,0.189784
12663.6,0.897868,0.0180424,8,511,0,-12656.6,0.557721,0.0621161,-0.190094,0.213079,0.164111,-0.318866,0.277803,0.45375,-0.0366224,0.0759586,0.260759,0.523752,0.404345
12661.9,0.999835,0.0180424,7,127,0,-12655,-0.0247918,-0.0377144,-0.0503188,0.138808,0.193955,-0.333608,0.377996,0.342061,-0.0713151,-0.11008,0.387222,0.591367,0.158777
12659.9,0.957132,0.0180424,7,127,0,-12649.7,0.418941,0.0791011,-0.28902,0.0067294,0.0592359,-0.542655,0.0313682,0.239097,-0.192276,-0.0902078,0.111011,0.553935,0.373031
12662.7,0.926029,0.0180424,7,127,0,-12654.5,0.930316,-0.0866379,-0.35782,0.0695204,0.109491,-0.609572,0.112429,0.265684,-0.187872,-0.170796,0.0977469,0.503185,0.39164
12665.2,0.97466,0.0180424,7,255,0,-12657.8,-0.206779,-0.023182,-0.251924,0.0156747,0.0235234,-0.35559,0.393491,0.200236,-0.151999,-0.172621,0.358906,0.619748,0.246913
12663,0.973627,0.0180424,7,255,0,-12659.1,-0.936691,-0.0948168,-0.0752579,-0.088386,0.226601,-0.455041,0.437595,0.144933,-0.0155667,-0.158046,0.268533,0.695552,0.261302
12663.9,0.896736,0.0180424,6,127,0,-12658.9,-0.950788,-0.0587811,-0.00792031,-0.108657,0.211077,-0.412786,0.470911,0.104548,-0.0388432,-0.174917,0.306298,0.699069,0.243374
12662.7,0.86076,0.0180424,7,127,0,-12658.8,-0.654234,-0.0889799,0.0647938,-0.0595048,-0.0165183,-0.416277,0.398553,0.128023,-0.0740401,-0.0912766,0.426551,0.671079,0.306048
12664.1,0.99269,0.0180424,7,255,0,-12658.4,-0.519544,-0.070903,0.148483,0.0485056,0.150208,-0.360247,0.28306,0.24753,-0.139099,-0.13888,0.329717,0.647078,0.300414
12664.4,0.989604,0.0180424,7,127,0,-12659.2,-0.601868,-0.0218684,-0.233119,-0.0381424,0.0697109,-0.452123,0.461995,0.238755,-0.0580032,-0.142989,0.340626,0.657756,0.221568
12663.9,0.999799,0.0180424,9,511,0,-12658.2,0.685031,0.118842,-0.13903,0.30879,0.264957,-0.351432,0.259786,0.413322,-0.0263139,0.025772,0.326523,0.508383,0.340102
12664,0.832088,0.0180424,7,255,0,-12658.3,0.369116,0.053747,-0.465914,0.108585,0.125715,-0.392589,0.360633,0.344109,-0.148861,-0.0313581,0.287264,0.548114,0.353143
12664,0.933269,0.0180424,7,127,0,-12660.4,0.0751192,0.0385213,-0.0662169,0.174969,0.166257,-0.404509,0.314357,0.31126,-0.0969201,-0.0840937,0.224511,0.578863,0.36591
12663,0.863789,0.0180424,7,191,0,-12659.3,0.217767,0.0461113,-0.0965799,0.220766,0.198706,-0.381811,0.373075,0.314653,-0.0662034,-0.0396584,0.220445,0.567317,0.334103
12660,0.999999,0.0180424,8,383,0,-12655.1,-0.683988,-0.288204,0.0963815,-0.305186,-0.171384,-0.553762,0.334242,-0.00251266,-0.243241,-0.34276,0.07794,0.691637,0.24137
12659.7,0.999689,0.0180424,7,127,0,-12651.6,-0.56332,-0.281172,-0.0469606,-0.239946,-0.196448,-0.550928,0.281735,-0.129544,-0.270802,-0.261354,0.183275,0.678508,0.238695
12662.8,1,0.0180424,7,127,0,-12657.1,-0.654251,-0.23823,-0.142688,-0.220684,-0.0436223,-0.621289,0.26994,0.0305646,-0.193132,-0.407098,0.0849596,0.68449,0.251234
12663.6,0.830493,0.0180424,8,511,0,-12656.5,0.161087,0.0363837,-0.347366,0.144599,0.218272,-0.363198,0.366509,0.249224,-0.104469,-0.10955,0.357323,0.572866,0.22277
12663.8,0.939721,0.0180424,7,255,0,-12659.1,0.0648266,0.0287241,-0.313279,0.149471,0.204289,-0.362447,0.380195,0.272707,-0.112618,-0.132103,0.37126,0.582038,0.212318
12662.6,0.999909,0.0180424,6,63,0,-12659.5,0.274678,-0.00593618,-0.231546,0.113408,0.18887,-0.325516,0.381428,0.358294,-0.0898181,-0.122482,0.415411,0.558976,0.231369
12662.2,0.883798,0.0180424,7,255,0,-12657,0.0513362,0.0924512,-0.330154,0.239378,0.183168,-0.230088,0.343263,0.350005,-0.0639485,0.0635304,0.256946,0.579237,0.33602
12664.4,0.983248,0.0180424,8,511,0,-12659.1,0.173819,0.0741451,0.0614641,0.133327,0.210234,-0.283861,0.315947,0.391687,-0.0577219,0.0403476,0.392367,0.566778,0.252109
12662.8,0.59177,0.0180424,7,255,0,-12653.7,1.09359,0.181062,-0.533013,0.273737,0.221463,-0.35687,0.290782,0.496716,-0.0250163,0.0133775,0.247952,0.468271,0.299
12662.3,0.953641,0.0180424,7,127,0,-12654.5,0.909262,0.0440028,-0.393929,0.169543,0.150685,-0.410733,0.204407,0.29337,-0.198107,0.0521635,0.277198,0.494937,0.360627
12661.5,0.999769,0.0180424,7,255,0,-12656.9,0.709767,0.0937837,-0.352391,0.225274,0.153523,-0.316947,0.136738,0.43392,-0.266978,0.0421381,0.141404,0.511457,0.378685
12662,0.976544,0.0180424,9,511,0,-12656.9,0.299243,0.150252,-0.376343,0.317276,0.233257,-0.336322,0.321864,0.48249,0.0962355,0.0395223,0.376972,0.544762,0.227667
12662.9,0.89691,0.0180424,8,383,0,-12656.2,-0.417654,0.0334063,0.0637325,0.0622768,0.176753,-0.276148,0.367171,0.298765,-0.170442,-0.0502337,0.307438,0.630654,0.326871
12663.9,0.995012,0.0180424,7,255,0,-12660.2,-0.367517,-0.0736891,-0.267825,-0.0306009,0.046898,-0.538817,0.282778,0.173081,-0.00874604,-0.155883,0.292256,0.641609,0.196474
12660.8,0.999912,0.0180424,7,127,0,-12656.4,-0.713059,-0.0895962,0.0041356,-0.0570829,0.149624,-0.483877,0.232923,0.088715,-0.0504603,-0.026254,0.323792,0.672011,0.22285
12661.6,0.952903,0.0180424,7,127,0,-12655.6,-0.355392,-0.0592591,-0.16415,-0.00654348,-0.0181414,-0.424338,0.384596,0.220718,-0.168451,-0.301462,0.267389,0.634967,0.24977
12662.2,0.977381,0.0180424,7,127,0,-12655.1,-0.0812543,-0.122643,-0.169241,-0.0581474,0.0146118,-0.28382,0.243341,0.0832392,-0.0990624,-0.193083,0.127419,0.613896,0.208476
12663.7,0.95826,0.0180424,7,127,0,-12657.7,0.0886684,-0.087793,-0.065615,-0.0192624,0.0831924,-0.554355,0.240742,0.12988,-0.24862,-0.185866,0.298732,0.591851,0.19965
12662.8,0.979348,0.0180424,7,255,0,-12658.2,-0.180062,-0.0774871,0.141738,0.0556174,0.0653393,-0.470714,0.241848,0.256509,-0.187839,-0.10873,0.158614,0.613782,0.223061
12662.7,0.894654,0.0180424,7,255,0,-12657.3,-0.195193,-0.0177989,-0.076291,-0.0319857,0.162453,-0.471502,0.374345,0.153845,-0.0941468,-0.0754428,0.311773,0.621163,0.193802
12665,0.999907,0.0180424,7,127,0,-12660,-0.545559,-0.0363531,-0.146965,-0.0284104,0.159593,-0.472324,0.307081,0.190558,-0.0829941,-0.0555808,0.269932,0.653392,0.191798
12663.4,0.995664,0.0180424,7,127,0,-12655.3,-0.234978,-0.0601351,0.000346031,0.103634,0.0160677,-0.359504,0.2408,0.222027,-0.00172669,-0.178184,0.230478,0.620275,0.216428
12663.3,0.984144,0.0180424,7,127,0,-12658.9,-0.3859,-0.0937863,-0.205533,-0.107625,0.1583,-0.378418,0.40496,0.126694,-0.167973,-0.151448,0.259902,0.640662,0.251596
12666.3,0.997901,0.0180424,7,127,0,-12660.1,-0.565127,-0.113414,-0.0361964,-0.0239038,0.0310373,-0.414621,0.264997,0.175942,-0.10327,-0.0995733,0.317029,0.659094,0.222139
12664.1,0.882927,0.0180424,7,127,0,-12662.5,-0.456254,-0.0891881,-0.0401012,-0.0963825,0.0752491,-0.486094,0.326917,0.10287,-0.132753,-0.309179,0.192919,0.656426,0.254321
12662.6,0.999494,0.0180424,7,127,0,-12658.2,-0.886156,-0.144413,-0.0657269,-0.0661117,0.00285948,-0.355363,0.322263,0.103933,-0.00360129,-0.0910186,0.345427,0.69075,0.191614
12662.4,0.926625,0.0180424,7,127,0,-12657.7,-0.58261,-0.0583648,-0.0495321,-0.0702977,0.0750803,-0.388769,0.421916,0.116048,-0.1665,-0.280033,0.216611,0.659693,0.207788
12663.4,0.990532,0.0180424,7,127,0,-12658.6,-0.448753,-0.179074,-0.122605,-0.0855186,0.00258957,-0.511823,0.276262,0.118161,-0.20418,-0.147404,0.359702,0.649558,0.399149
12663.5,0.997005,0.0180424,8,383,0,-12655.8,-1.63389,-0.141182,0.276626,-0.187082,0.095761,-0.452067,0.573424,-6.77563e-05,0.00727932,-0.240253,0.362401,0.774381,0.237181
12661.8,0.974529,0.0180424,7,127,0,-12656.7,-0.512157,-0.100621,0.156248,-0.0854048,0.0726306,-0.416436,0.34818,0.120534,-0.196124,-0.212132,0.388204,0.657108,0.500388
12658.8,0.922693,0.0180424,8,383,0,-12653,-0.188513,0.0278441,-0.305724,0.050684,0.178597,-0.580132,0.45891,0.217174,0.0584655,-0.0237675,0.337564,0.614246,0.2322
12663.2,0.932778,0.0180424,7,127,0,-12655.3,-0.161542,0.0704118,-0.110512,0.107471,0.16919,-0.490927,0.367192,0.336695,-0.00252798,-0.11021,0.213935,0.607941,0.237504
12660,0.788102,0.0180424,7,255,0,-12655.9,-0.150472,0.0732105,-0.150139,0.114594,0.166463,-0.49787,0.355981,0.347735,-0.00201741,-0.100521,0.200793,0.60958,0.235673
12662.4,0.854302,0.0180424,7,127,0,-12653.4,-0.0524473,0.0525951,-0.153875,0.114098,0.168273,-0.510051,0.375496,0.354117,0.00362933,-0.12879,0.257717,0.597509,0.233621
12662.2,0.993207,0.0180424,8,511,0,-12656.6,-1.09844,-0.131789,0.0750758,-0.150196,0.0687613,-0.360628,0.316816,0.125541,-0.163199,-0.124606,0.364426,0.719028,0.278688
12662.4,0.99987,0.0180424,7,127,0,-12655.4,-0.90356,-0.12429,0.287569,-0.13152,0.0937418,-0.439855,0.318497,0.116935,-0.187979,-0.12951,0.281125,0.695118,0.29255
12663.1,0.944814,0.0180424,7,127,0,-12659.1,-0.916754,-0.0674399,0.246447,-0.126112,0.100796,-0.483825,0.329813,0.0892493,-0.124622,-0.217873,0.241287,0.696425,0.268757
12656.9,0.999822,0.0180424,8,511,0,-12653.5,-1.95193,0.113425,0.13503,-0.0434124,0.252912,-0.296652,0.614153,0.237936,0.141806,-0.0830869,0.753972,0.791401,0.342939
12658,0.97926,0.0180424,9,511,0,-12650.6,-1.429,-0.103656,0.393158,-0.222394,-0.00920809,-0.45454,0.375654,-0.115045,-0.185194,-0.303253,0.42196,0.763324,0.307353
12660,0.997274,0.0180424,7,127,0,-12650.7,-1.63906,-0.291677,0.00892657,-0.265745,0.0313168,-0.577951,0.642438,-0.0463735,-0.149384,-0.323138,0.403024,0.781459,0.286602
12660.7,0.995493,0.0180424,7,127,0,-12655.4,-1.93877,-0.152737,0.126601,-0.277654,-0.0556606,-0.381858,0.528858,-0.0762255,-0.161398,-0.329444,0.413731,0.814277,0.326555
12662.8,0.997112,0.0180424,7,127,0,-12657.9,-1.68994,-0.256116,0.226581,-0.230561,0.0540639,-0.380322,0.443848,-0.0257183,-0.0699523,-0.306472,0.456702,0.785527,0.275696
12662.3,0.987585,0.0180424,7,255,0,-12658.5,-2.16755,-0.113944,0.428941,-0.243686,0.0502344,-0.55624,0.652539,-0.0259887,0.00145914,-0.267376,0.477518,0.832003,0.43918
12660.3,0.83715,0.0180424,7,127,0,-12656.8,-2.16041,-0.31645,0.62254,-0.271248,0.0605305,-0.488407,0.652671,-0.088391,-0.0757705,-0.271579,0.418344,0.83743,0.373924
12657.1,0.771772,0.0180424,9,511,0,-12649.6,0.696149,-0.240077,-0.224029,-0.0834449,-0.21795,-0.597585,0.0115001,0.109709,-0.286265,-0.381368,0.0878172,0.538902,0.281941
12657.9,0.991552,0.0180424,7,127,0,-12650.7,0.564328,-0.202622,-0.684106,-0.142606,-0.0360136,-0.685431,-3.41795e-05,0.0317419,-0.582141,-0.244503,-0.00228873,0.560743,0.353508
12662.2,0.980626,0.0180424,7,127,0,-12651.1,0.146019,-0.231514,-0.0810498,-0.100198,-0.136352,-0.646772,0.22753,0.0858302,-0.283862,-0.355242,0.0975936,0.598142,0.347129
12663.5,0.945612,0.0180424,8,383,0,-12656,0.293268,-0.151345,-0.469635,-0.105418,0.0366303,-0.527522,0.0488843,0.122381,-0.259357,-0.153045,0.164882,0.577675,0.23381
12662.4,0.989879,0.0180424,6,127,0,-12657.1,0.354942,-0.126813,-0.557971,-0.130817,-0.00575871,-0.581772,0.049979,0.153913,-0.24344,-0.141509,0.135937,0.57098,0.287982
12661.3,0.819611,0.0180424,7,127,0,-12657.6,0.166868,-0.0989209,-0.280623,0.026641,-0.0751922,-0.482232,0.177125,0.123468,-0.290431,-0.294279,0.226865,0.592597,0.263216
12663.3,0.988738,0.0180424,8,383,0,-12651.3,-0.227903,0.056642,-0.0523842,0.0947242,0.162859,-0.235371,0.504656,0.308571,-0.0517822,-0.146553,0.344733,0.613542,0.251747
12664.8,0.963135,0.0180424,7,127,0,-12659.5,-0.346056,0.0601947,0.000123283,0.135413,0.222873,-0.308743,0.424052,0.276355,-0.118113,0.0128595,0.343524,0.624554,0.309224
12664.1,0.895968,0.0180424,8,511,0,-12661.3,-0.47035,-0.169287,-0.0575172,-0.0132344,0.0188927,-0.436882,0.246395,0.137833,-0.248214,-0.230434,0.232076,0.650386,0.22571
12665.2,0.769507,0.0180424,6,127,0,-12656.4,-0.502956,-0.104718,-0.180832,-0.0248133,-0.0345847,-0.433991,0.236242,0.110339,-0.16062,-0.205618,0.175898,0.655941,0.215607
12662.1,0.953122,0.0180424,7,127,0,-12660.3,-0.127042,-0.173061,-0.089424,-0.0790373,0.060097,-0.471904,0.275537,0.151447,-0.129463,-0.247871,0.387792,0.618537,0.194658
12662.7,0.989257,0.0180424,6,63,0,-12655.8,-0.674195,-0.0824213,-0.175654,-0.0125032,-0.00645179,-0.509159,0.257658,0.208391,-0.160995,-0.175407,0.282401,0.672289,0.23316
12663.3,0.99352,0.0180424,7,191,0,-12655.4,0.100359,-0.0489407,-0.0013885,0.0683934,0.168236,-0.307695,0.231434,0.244387,-0.0582781,-0.103574,0.176523,0.585503,0.290417
12662.4,0.968581,0.0180424,7,127,0,-12657.8,-0.0404784,0.0873615,-0.311633,0.0968264,0.179919,-0.520928,0.375312,0.303059,-0.160872,-0.14069,0.313594,0.592955,0.257034
12665.3,0.975176,0.0180424,7,127,0,-12657.9,-0.219815,-0.0828474,-0.0865979,-0.0193565,0.104558,-0.439678,0.326472,0.179392,-0.168784,-0.0606858,0.291907,0.624223,0.269707
12662.7,0.999972,0.0180424,7,255,0,-12658.7,0.278558,0.00857611,-0.0678954,0.145569,0.107349,-0.394543,0.132773,0.308633,-0.0984196,-0.2182,0.291646,0.563195,0.218741
12659.4,0.999523,0.0180424,7,255,0,-12651.3,0.948458,0.0827683,-0.518516,0.21624,0.186728,-0.384089,0.237722,0.2664,-0.143786,0.0808347,0.21422,0.489118,0.353993
12663.3,0.996033,0.0180424,7,255,0,-12654.4,0.79381,0.141492,-0.431494,0.249821,0.204852,-0.421876,0.242737,0.388355,-0.133894,0.121237,0.232036,0.499901,0.375311
12659,0.998131,0.0180424,7,127,0,-12654.4,1.09987,0.157591,-0.0968189,0.243418,0.175943,-0.478736,0.332274,0.465413,-0.113891,-0.0354005,0.285626,0.467982,0.290681
12660.1,0.596529,0.0180424,8,319,0,-12648.4,-0.537163,-0.0672286,-0.129739,-0.150982,0.0434482,-0.626871,0.259298,0.124895,-0.207763,-0.139381,0.165873,0.665574,0.223752
12663.5,0.999762,0.0180424,7,127,0,-12654.9,0.232704,-0.163783,-0.0805097,-0.0105908,0.0292109,-0.545178,0.205189,0.1874,-0.111664,-0.214268,0.301714,0.578765,0.223396
12661.6,0.99247,0.0180424,7,127,0,-12655.1,-0.102745,0.00700188,-0.125137,0.00552685,0.00642133,-0.47367,0.165214,0.13122,-0.200147,-0.0159069,0.181611,0.61122,0.190604
12661.6,0.970483,0.0180424,7,127,0,-12656,0.0445271,-0.0985796,-0.183222,0.0462448,0.069832,-0.345455,0.324144,0.194281,-0.0108111,-0.257274,0.310537,0.594324,0.183849
12658.7,0.998632,0.0180424,7,127,0,-12653.9,-0.86378,0.00711522,0.248966,-0.0229075,0.175541,-0.400392,0.390689,0.242195,-0.0358978,0.0669534,0.291288,0.681631,0.330248
12660.3,0.920265,0.0180424,7,127,0,-12653.5,-1.09581,-0.0354026,-0.149022,-0.0829696,0.10319,-0.353952,0.471005,0.161885,-0.0174992,-0.283291,0.509713,0.714974,0.232881
12663.3,0.992784,0.0180424,7,127,0,-12654.1,-1.66681,-0.0693134,0.147501,-0.0603978,0.153969,-0.289764,0.649845,0.0961744,-0.0268523,-0.153242,0.506926,0.768033,0.292682
12663.1,0.825282,0.0180424,8,447,0,-12653.4,0.829768,0.0451645,-0.394602,0.172171,0.0615349,-0.442443,0.125663,0.429612,-0.235614,-0.0284021,0.101579,0.505261,0.262125
12657,0.993153,0.0180424,9,575,0,-12652.1,-0.764589,-0.322972,0.079404,-0.226852,-0.0401419,-0.59196,0.150098,-0.195652,-0.136713,-0.373075,0.192052,0.703094,0.318828
12660.4,0.998277,0.0180424,9,511,0,-12652.3,1.05399,0.0703847,-0.505299,0.0523449,0.0130696,-0.481738,0.211499,0.369326,-0.18384,-0.117219,0.0903438,0.48393,0.224876
12662.2,0.998371,0.0180424,7,127,0,-12655.8,1.27044,0.0944034,-0.439806,0.174924,0.0782024,-0.541738,0.153013,0.316083,-0.192969,-0.0821839,0.0936636,0.462265,0.213874
12664.4,0.99758,0.0180424,8,383,0,-12658.7,-0.489591,0.0239586,-0.112106,0.111829,0.076115,-0.284706,0.412445,0.264138,-0.124376,-0.0660567,0.389722,0.641954,0.304865
12655.7,0.81782,0.0180424,7,127,0,-12650.1,-0.151208,0.124362,-0.303905,0.0162277,0.280842,-0.386725,0.244695,0.264993,-0.258965,-0.0598411,0.454682,0.606003,0.355203
12659.9,0.966879,0.0180424,7,127,0,-12649.1,-0.141012,0.0567803,0.12797,0.255593,0.142777,-0.259948,0.544492,0.387957,-0.00495533,-0.0449931,0.311072,0.598055,0.243087
12665.5,0.90446,0.0180424,7,127,0,-12657,-0.398454,0.0595997,-0.0326228,0.0789035,0.207941,-0.292134,0.483516,0.2825,-0.0740138,0.0119183,0.426679,0.629782,0.257851
12663.7,0.905641,0.0180424,7,127,0,-12660.9,-0.894787,0.0438967,0.255842,0.0947414,0.166823,-0.329726,0.546586,0.272778,-0.0758572,-0.0638196,0.428264,0.678716,0.249626
12659.1,0.999483,0.0180424,7,127,0,-12656.7,-0.34136,0.0689042,0.218985,0.0459715,0.0841823,-0.270873,0.568547,0.250302,-0.135068,-0.0791776,0.43953,0.627892,0.302839
12662.6,0.988235,0.0180424,7,127,0,-12652.6,-0.717562,0.0655153,-0.247403,0.057861,0.0480976,-0.381082,0.417088,0.187657,-0.0515249,-0.0833262,0.364356,0.666022,0.275742
12660.5,0.996293,0.0180424,7,255,0,-12651.7,-1.04773,-0.166734,0.0506524,-0.0280271,0.183263,-0.434945,0.454122,0.0590386,-0.0492077,-0.242468,0.485776,0.709758,0.41848
12662.5,0.996968,0.0180424,7,127,0,-12654.5,-1.29009,-0.121904,0.262875,-0.101992,0.211506,-0.392222,0.400499,0.116152,-0.0782599,-0.222169,0.323833,0.734923,0.285381
12663.5,0.967068,0.0180424,7,127,0,-12661.4,-0.956426,-0.0403844,-0.0669351,-0.00786628,0.00343733,-0.443345,0.513672,0.20336,-0.0151757,-0.11954,0.463485,0.694814,0.280104
12662.1,0.999692,0.0180424,7,255,0,-12659.6,-0.672102,0.00764328,-0.0631208,0.00494996,-0.0156603,-0.485829,0.571429,0.181899,-0.0668618,-0.141964,0.389475,0.666186,0.291804
12662.2,0.999166,0.0180424,7,127,0,-12656.4,-1.05074,-0.0653846,0.249932,-0.0546011,0.143133,-0.305282,0.244902,0.139657,-0.0393756,-0.141664,0.41859,0.706621,0.183199
12660.8,0.992728,0.0180424,7,127,0,-12654.6,-0.831323,-0.0431475,0.164554,0.00904675,0.197871,-0.197514,0.482544,0.208975,-0.159126,-0.0889588,0.299032,0.678779,0.190738
12660.3,0.887489,0.0180424,7,255,0,-12652.1,0.0813062,-0.00285002,-0.307325,0.0180517,-0.0313428,-0.466937,0.208919,0.291985,0.0480082,-0.122444,0.321359,0.58943,0.217339
12663.4,0.991514,0.0180424,7,255,0,-12655,0.178343,-0.0414134,-0.0477181,0.104249,0.0503545,-0.436357,0.279213,0.190863,-0.145207,-0.0781976,0.195237,0.580122,0.138097
12663.1,0.992814,0.0180424,8,383,0,-12653,0.0986125,-0.151528,-0.35115,-0.100076,-0.0546233,-0.437319,0.0779369,0.135316,-0.172288,-0.300304,0.170009,0.60095,0.292698
12663.8,0.997062,0.0180424,7,255,0,-12658.8,-0.442949,-0.187209,0.00300687,-0.142411,0.0304982,-0.547214,0.411412,0.0299052,-0.208381,-0.186424,0.244153,0.656162,0.267269
12660.8,0.999432,0.0180424,7,255,0,-12655.6,-0.719806,-0.0563639,-0.0419239,-0.0470019,0.0858761,-0.503937,0.151776,0.131291,0.0321278,-0.270517,0.318476,0.677722,0.184133
12661.1,0.953354,0.0180424,7,255,0,-12653.6,-0.660503,-0.092472,0.0657377,-0.00787584,0.0517768,-0.560181,0.18499,0.0629324,-0.0646233,-0.235164,0.410007,0.671502,0.22801
12663.7,0.975874,0.0180424,7,127,0,-12657.2,-0.318531,-0.0464514,-0.175908,-0.126821,0.00296515,-0.484149,0.218838,0.181141,-0.148787,-0.213869,0.288267,0.635434,0.332026
12664.3,0.99998,0.0180424,7,191,0,-12659.3,-0.0425279,-0.124254,-0.118317,0.059417,0.159875,-0.424927,0.206403,0.154714,-0.185463,-0.15905,0.218492,0.604386,0.171595
12661.5,0.939696,0.0180424,7,127,0,-12656.8,-0.171094,0.00659662,-0.222823,0.0264746,-0.122948,-0.42747,0.255825,0.187729,-0.135686,-0.145828,0.231729,0.615776,0.252472
12661.1,0.759525,0.0180424,7,127,0,-12651,-0.126888,-0.0118727,-0.210993,0.0213051,-0.133798,-0.456647,0.317535,0.190204,-0.124806,-0.0918008,0.288384,0.610671,0.235933
12662.4,0.97942,0.0180424,7,127,0,-12655.9,-0.0406628,-0.219727,-0.185702,-0.0771112,0.0622499,-0.472077,0.0607622,0.129003,-0.136334,-0.285668,0.0982982,0.613512,0.205318
12663.2,0.989167,0.0180424,7,127,0,-12656.1,0.253097,-0.139401,-0.28136,-0.0626078,-0.0240397,-0.538909,0.180889,0.0968149,-0.170493,-0.141847,0.0564426,0.579734,0.358408
12660,0.998473,0.0180424,7,191,0,-12655.7,-0.645176,-0.163814,-0.168263,-0.165947,0.027376,-0.53796,0.322631,0.161869,-0.283968,-0.359253,0.29288,0.676339,0.374518
12658.2,0.993713,0.0180424,7,127,0,-12650.4,-1.12533,-0.256041,0.13887,-0.184499,-0.12237,-0.630924,0.167111,0.0160816,-0.148589,-0.239376,0.175278,0.73006,0.334233
12658.5,0.998831,0.0180424,7,127,0,-12655.1,-1.60457,-0.210149,-0.123273,-0.15004,0.03937,-0.525328,0.457354,0.0395676,-0.184156,-0.394756,0.343596,0.777744,0.284103
12659.9,0.956944,0.0180424,6,63,0,-12653.6,-1.13385,-0.187586,-0.0987612,-0.255278,0.00886427,-0.440917,0.507062,-0.0713362,-0.197273,-0.357015,0.426666,0.731951,0.288672
12666.5,0.99997,0.0180424,7,255,0,-12654.4,-0.706316,-0.145112,-0.150681,-0.117025,0.0328005,-0.45717,0.27754,0.0817996,-0.103077,-0.240375,0.208932,0.679612,0.216611
12663.1,0.998584,0.0180424,7,191,0,-12659,-0.449431,-0.0499618,-0.0965762,-0.155829,0.0809205,-0.43847,0.356832,0.0544856,-0.188573,-0.246,0.23117,0.653408,0.295962
12661.1,0.87572,0.0180424,9,511,0,-12656.1,-0.741102,0.111432,0.0177994,0.28024,0.298482,-0.232703,0.603619,0.458186,0.026685,0.138063,0.574089,0.650008,0.343194
12660.8,0.775257,0.0180424,7,127,0,-12654.6,0.0575108,0.296489,0.0432934,0.281577,0.379944,-0.272571,0.591132,0.485496,-0.00538932,0.12661,0.457012,0.563693,0.389739
12664.3,0.982519,0.0180424,8,383,0,-12653.1,-0.374959,-0.0546825,0.0126993,-0.048007,-0.0054626,-0.417269,0.133217,0.126376,-0.215261,-0.237283,0.200407,0.644304,0.181115
12662.5,0.97806,0.0180424,7,255,0,-12657.2,-0.541212,-0.0959393,-0.0898337,0.0225113,0.182026,-0.495924,0.456656,0.197911,0.0849084,-0.068094,0.319988,0.652387,0.226036
12665.3,0.973459,0.0180424,7,127,0,-12658.6,-0.19157,0.00693068,0.104861,0.0392638,0.0895465,-0.410052,0.223294,0.250215,-0.0556198,-0.0803775,0.281186,0.612363,0.265089
