# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanGaussian5_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanGaussian5_1.data.R
# init = 2 (Default)
# random
#   seed = 1750850501
# output
#   file = CmdStanGaussian5_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma
-4985.38,0.99947,0.584217,3,7,0,4985.61,-0.00677258,0.989487
-4987.76,0.289672,1.06223,1,1,0,4988.32,0.00254887,0.981299
-4985.92,0.997698,0.247282,4,15,0,4989.28,-0.020241,1.00032
-4985.07,1,0.446247,3,7,0,4986.21,0.0064901,1.00083
-4985.58,0.915548,0.802588,2,3,0,4986.03,-0.0170922,0.994537
-4985.39,0.992068,1.12747,2,3,0,4985.89,-0.00918784,1.00712
-4985.39,9.41569e-07,1.94895,1,1,0,4986.41,-0.00918784,1.00712
-4984.84,0.973468,0.215611,3,15,0,4988.55,-0.0105135,1.00169
-4985.44,0.961546,0.355864,3,7,0,4986.12,-0.0111358,1.00663
-4985.56,0.966876,0.563948,3,7,0,4986.69,0.00900192,1.00357
-4988.48,0.641291,0.899803,1,3,0,4988.55,0.0232125,1.00487
-4985.36,0.997177,0.596965,3,7,0,4988.71,-0.0112647,1.00603
-4985.47,0.527627,1.02388,2,3,0,4988.32,-0.0149278,0.992873
-4984.75,0.953314,0.506548,2,3,0,4986.22,-0.00638916,0.993933
-4985.44,0.778116,0.769237,2,3,0,4986.57,-0.0103542,0.990197
-4985.21,1,0.737409,2,3,0,4985.65,-0.00831608,1.00625
-4984.71,0.795603,1.25062,3,7,0,4985.16,0.00275359,0.999055
-4985.04,0.778408,1.24957,4,15,0,4985.24,0.00388842,1.00353
-4985.04,0.326119,1.19535,1,1,0,4986.06,0.00388842,1.00353
-4986.74,0.953381,0.367503,2,7,0,4986.85,0.0127036,1.00816
-4984.77,1,0.548976,3,7,0,4986.54,0.00352013,0.999363
-4987.81,0.423076,0.914912,1,3,0,4989.06,-0.0226256,0.986563
-4988.34,0.976024,0.366809,2,3,0,4989.02,-0.0265059,0.98785
-4986.45,1,0.573976,2,3,0,4988.73,-0.0158257,0.98773
-4985.61,1,0.945817,2,3,0,4986.73,0.0109657,1.00045
-4986.4,0.322316,1.5477,1,1,0,4987.42,0.00515851,0.986415
-4986.16,0.961503,0.498296,2,3,0,4987.34,0.00152592,0.986305
-4985.8,0.97481,0.742384,2,3,0,4986.66,-0.0167485,1.00519
-4985.96,0.812997,1.13513,2,3,0,4987.38,-0.0151693,1.00747
-4985.56,1,1.18155,1,1,0,4986.42,-0.00769432,1.00842
-4985.56,5.64823e-09,1.89902,1,1,0,4985.99,-0.00769432,1.00842
-4985.61,0.997657,0.300752,4,15,0,4986.63,0.00135959,0.988704
-4984.69,0.998598,0.48202,2,7,0,4985.8,-0.00832389,0.99573
-4986.79,0.589677,0.769537,1,3,0,4987.3,0.00109765,0.983977
-4985.28,0.999581,0.483179,2,3,0,4986.97,-0.00500918,0.989856
-4984.73,0.959677,0.768516,1,3,0,4985.62,-0.00964101,1.00056
-4984.55,0.956266,1.11145,2,3,0,4984.87,-0.00136309,0.997357
-4984.55,0.0611388,1.58807,1,1,0,4985.53,-0.00136309,0.997357
-4984.96,0.958164,0.311622,2,7,0,4986.17,-0.000191738,0.992246
-4985.21,0.989899,0.448549,3,7,0,4985.6,-0.0047821,0.990226
-4984.71,0.968827,0.689054,2,3,0,4985.55,-0.00806858,0.995224
-4984.53,1,1.00604,1,1,0,4984.65,-0.00527337,0.997348
-4984.53,1.29464e-09,1.56438,1,1,0,4988.84,-0.00527337,0.997348
-4984.68,0.987682,0.281954,2,7,0,4985.29,0.00186314,1.00007
-4985.87,0.926433,0.42793,2,7,0,4987.21,-0.0169358,0.991702
-4984.97,0.987577,0.567509,2,7,0,4986.16,-0.00641868,0.99202
-4985.1,0.98791,0.853784,2,3,0,4985.39,0.00115319,0.991623
-4985.23,0.370725,1.27961,3,11,0,4988.13,0.00830306,0.999654
-4985.06,0.967633,0.525117,2,7,0,4985.94,-0.002144,0.991207
-4985.28,0.879153,0.75314,2,3,0,4986.24,-0.00766363,1.0069
-4985.71,0.960027,0.895976,2,3,0,4985.72,0.00484396,0.989426
-4985.71,0.577484,1.25667,1,1,0,4986.84,0.00484396,0.989426
-4987.08,0.861925,0.802303,2,3,0,4987.96,0.0136409,1.00907
-4984.63,0.910866,0.918654,2,3,0,4987.14,-0.00828765,0.997373
-4984.63,0.493545,1.15996,1,1,0,4985.23,-0.00828765,0.997373
-4984.91,0.967669,0.629651,2,3,0,4985.01,-0.0104736,0.994378
-4985.24,0.82856,0.890598,2,3,0,4985.86,0.00839605,0.997556
-4985.14,1,0.950811,2,3,0,4985.3,-0.014678,1.00001
-4985.14,0.174532,1.42627,1,1,0,4985.96,-0.014678,1.00001
-4986.22,0.972567,0.416373,3,7,0,4986.57,-0.0221112,0.998055
-4984.57,0.98006,0.591743,2,3,0,4986.6,-0.00301794,0.99607
-4986.41,0.473327,0.850532,2,3,0,4988.38,-0.0046411,1.0124
-4986.03,1,0.453527,1,1,0,4986.41,-0.00530609,1.01088
-4986.81,0.906754,0.676083,2,3,0,4987.32,-0.00926754,0.984047
-4985.7,0.972498,0.838567,2,3,0,4987.5,-0.0010727,1.00936
-4985.11,0.952897,1.17791,1,3,0,4985.72,-0.0120824,1.00349
-4987.92,0.352935,1.5887,2,3,0,4988.16,0.0194422,0.990227
-4985.95,1,0.681081,2,3,0,4988.02,-0.0179091,1.00517
-4986.46,0.858113,1.00419,1,3,0,4986.89,-0.0233478,0.99804
-4986.51,0.918586,1.12857,2,3,0,4987.27,0.0109521,1.00834
-4989.05,0.406042,1.41963,2,7,0,4989.6,-0.00805771,0.977814
-4984.96,0.774554,0.682538,2,3,0,4992.33,-0.00322276,1.00524
-4984.78,0.90498,0.656455,1,3,0,4985.92,-0.00939814,0.995276
-4985.14,0.895156,0.804585,2,3,0,4985.36,-0.00521519,1.00643
-4985.4,0.923968,0.966694,1,3,0,4985.71,0.000988497,1.00744
-4989.05,0.445022,1.22281,3,15,0,4989.4,0.0134288,1.01643
-4991.58,0.874398,0.641573,2,3,0,4991.94,0.0116875,1.02336
-4986.56,1,0.741105,2,3,0,4990.91,-0.0172148,0.988083
-4986.32,0.933756,1.0744,1,3,0,4987.2,-0.0200349,0.991858
-4987.94,0.767055,1.37731,2,3,0,4987.98,-0.023785,0.986995
-4985.99,0.924895,1.30451,2,7,0,4987.06,-0.0145893,0.989246
-4985.99,0.0161412,1.64126,1,1,0,4986.19,-0.0145893,0.989246
-4985.64,1,0.405504,3,7,0,4986.27,-4.11148e-05,1.0089
-4988.71,0.752773,0.584854,2,3,0,4989.34,-0.00864705,0.978677
-4987.76,1,0.542309,1,1,0,4988.81,-0.0103017,0.981377
-4986.75,0.87842,0.779005,2,3,0,4989.45,-0.00318416,1.01364
-4984.52,1,0.900748,1,3,0,4986,-0.00459325,0.999212
-4984.52,0.0438023,1.28772,1,1,0,4987.33,-0.00459325,0.999212
-4986.3,0.953975,0.345106,3,7,0,4986.42,-0.011451,0.986451
-4984.65,0.996404,0.455765,2,5,0,4986.49,-0.00027645,0.995644
-4984.65,0.995063,0.646516,4,19,0,4984.78,0.00138334,0.997104
-4985.1,0.747644,0.912577,2,3,0,4986.11,-0.00969925,0.992151
-4989.79,0.275585,0.839074,2,3,0,4991.15,-0.0256348,1.01587
-4987.38,1,0.34342,3,7,0,4990.1,0.0127025,0.986369
-4985.59,0.995592,0.488099,2,3,0,4987.79,0.000660062,0.988634
-4985.47,1,0.686774,1,1,0,4985.74,0.000688498,0.989271
-4985.37,0.649544,0.971168,2,3,0,4987.27,0.00581633,1.00497
-4984.54,0.979245,0.757322,1,3,0,4985.59,-0.00510216,1
-4985.78,0.635671,1.03118,2,3,0,4986.22,-0.00923498,0.988054
-4988.17,0.806295,0.786779,2,3,0,4988.77,0.00246166,0.980182
-4986.44,1,0.800189,1,1,0,4988.01,-0.00129326,0.98487
-4984.55,1,1.12402,1,1,0,4985.35,-0.00521589,1.00036
-4984.55,0.0444088,1.57517,1,3,0,4985.26,-0.00521589,1.00036
-4984.54,0.999156,0.452355,3,7,0,4984.59,-0.00297888,0.996688
-4985.75,0.877893,0.633521,2,3,0,4985.88,-0.0132178,0.989735
-4984.66,1,0.725111,2,3,0,4985.85,0.00161269,0.997472
-4985.17,0.843528,1.01297,1,1,0,4985.19,0.00762536,1.00025
-4986.22,0.700658,1.09336,2,3,0,4986.54,0.00248883,0.98631
-4985.42,0.954375,0.934631,2,3,0,4986.8,0.0019942,1.00723
-4984.51,1,1.20738,1,1,0,4984.88,-0.00455076,0.998374
-4984.51,0.121799,1.6764,1,1,0,4984.97,-0.00455076,0.998374
-4985.69,0.802623,0.56339,1,3,0,4987.26,-0.0182664,1.00201
-4985.42,0.984852,0.56972,3,7,0,4986.36,0.00297875,1.0069
-4986.29,0.957951,0.771447,2,7,0,4986.55,-0.0200816,0.992102
-4987.65,0.714393,0.998714,2,3,0,4988.23,0.0134646,0.985845
-4984.96,1,0.875818,2,3,0,4987.73,-0.0106673,1.00303
-4984.96,0.624762,1.20961,1,1,0,4985.49,-0.0106673,1.00303
-4984.52,0.80417,0.920662,2,3,0,4985.65,-0.00304765,0.999572
-4984.52,0.714535,0.93155,1,3,0,4985.49,-0.00304765,0.999572
-4985.8,0.855177,0.818558,2,3,0,4985.91,-0.0196891,0.99776
-4984.51,0.979869,0.897429,2,3,0,4985.83,-0.00269643,0.997866
-4984.51,0.000197574,1.19495,1,1,0,4989.27,-0.00269643,0.997866
-4984.54,0.9994,0.345048,3,7,0,4984.55,-0.0063212,0.998751
-4984.94,0.950961,0.474128,1,3,0,4985.43,-0.0129063,0.998144
-4984.78,0.996408,0.603238,3,11,0,4985.11,-0.00799131,1.00276
-4987.1,0.633759,0.82212,2,3,0,4988.53,0.0159019,1.00699
-4985.31,0.962722,0.6398,3,15,0,4988.18,-0.00224506,0.989661
-4984.79,1,0.826316,2,3,0,4985.24,0.00139992,0.994573
-4984.79,0.552571,1.12818,1,3,0,4985.66,0.00139992,0.994573
-4984.73,0.999758,0.776597,2,7,0,4984.79,-0.00794415,1.00216
-4984.62,0.949339,1.05816,2,3,0,4984.9,-0.00371162,0.995138
-4984.62,0.273112,1.33319,1,1,0,4985.58,-0.00371162,0.995138
-4984.57,0.965879,0.602848,1,3,0,4984.96,-0.00388182,1.00104
-4985.66,0.787772,0.778939,1,3,0,4985.9,-0.0136087,1.0067
-4988.02,0.849893,0.768714,2,3,0,4988.23,0.0101645,0.982826
-4988.84,0.940195,0.832792,2,3,0,4989.34,-0.0203453,1.01599
-4990.83,0.672296,1.03227,1,3,0,4992.38,-0.0390291,0.996869
-4987.34,1,0.856855,2,3,0,4990.16,-0.0272984,1.00037
-4985.31,1,1.15945,1,1,0,4986.75,-0.0143435,0.993832
-4985.31,0.143195,1.56629,1,1,0,4986.62,-0.0143435,0.993832
-4984.57,0.967455,0.594376,2,3,0,4985.83,-0.00688389,0.999305
-4984.54,0.984001,0.765399,2,7,0,4984.69,-0.00119672,0.998892
-4984.54,0.846272,1.00854,1,3,0,4985.1,-0.00119672,0.998892
-4984.54,0.290167,1.08402,1,3,0,4987.3,-0.00119672,0.998892
-4984.93,0.973146,0.51595,2,3,0,4984.99,-0.0115834,1.00179
-4984.84,0.911819,0.668357,2,3,0,4986.08,-0.00996954,0.99488
-4984.53,1,0.790713,2,3,0,4984.85,-0.00535896,0.999366
-4984.53,0.0770981,1.06234,1,1,0,4987.01,-0.00535896,0.999366
-4984.74,0.969032,0.374262,2,7,0,4985.66,-0.000507429,1.00285
-4985.21,0.971871,0.481011,2,7,0,4985.79,-0.0154228,0.999687
-4985.51,0.987789,0.619925,2,3,0,4985.53,-0.0174359,1.0008
-4985.74,0.860035,0.81637,2,3,0,4986.94,0.0115221,1.00139
-4984.82,1,0.893849,2,3,0,4985.54,-0.0099172,0.995156
-4985.09,0.61937,1.195,2,3,0,4986.11,0.00635397,1.0014
-4988.21,0.460571,0.926867,2,3,0,4988.55,-0.000498567,1.01788
-4986.14,1,0.574234,2,3,0,4988.71,0.0065243,1.00917
-4984.72,0.928335,0.766847,2,3,0,4986.74,0.00190367,1.00084
-4984.72,0.409349,0.923911,1,3,0,4988.34,0.00190367,1.00084
-4986.43,0.888783,0.534358,2,3,0,4986.46,0.0154366,1.00175
-4986.91,0.941583,0.608882,3,11,0,4988.21,-0.0177529,0.986857
-4989.71,0.756064,0.746744,2,3,0,4991.08,0.0237145,1.01102
-4987.7,1,0.705383,1,1,0,4989.48,0.0191218,1.00647
-4986.5,0.560662,0.937439,2,3,0,4991.14,-0.00511174,0.984589
-4985.51,1,0.674035,1,1,0,4986.33,-0.00442746,0.98859
-4984.71,0.942339,0.894624,2,3,0,4985.84,-0.00300136,1.00299
-4984.64,0.997161,1.09455,2,3,0,4984.74,-0.00876478,0.997683
-4986.13,0.0962669,1.44339,1,3,0,4986.37,0.00440462,1.01
-4988.93,0.81181,0.547478,3,7,0,4990.02,-0.000459131,1.01974
-4985.92,0.976799,0.559361,3,7,0,4989.54,0.00257333,1.00966
-4986.78,0.627857,0.716973,2,3,0,4991.67,-0.0153332,0.986119
-4984.79,0.99212,0.568717,2,3,0,4986.93,0.000534305,1.0029
-4984.66,1,0.743502,1,1,0,4984.77,0.000121026,1.00144
-4986.87,0.576992,0.981284,1,3,0,4986.95,0.0152465,1.00629
-4984.95,1,0.726883,2,3,0,4986.95,0.00164613,1.004
-4985.49,0.57118,0.958153,2,3,0,4986.87,-0.0176335,0.998098
-4984.71,1,0.705176,2,3,0,4985.56,-0.00500581,1.00294
-4985.61,0.830869,0.928411,2,3,0,4985.77,0.00458098,1.00734
-4984.75,1,0.971582,1,1,0,4985.36,-0.00163635,1.00322
-4984.84,0.971192,0.638303,2,3,0,4985.14,-0.00607223,1.004
-4984.84,0,8.71374,0,1,1,4985.69,-0.00607223,1.004
-4984.84,0.00954979,1.44995,1,1,0,4987.51,-0.00607223,1.004
-4987.15,0.986228,0.145403,3,15,0,4987.92,-0.0081581,0.982796
-4985.65,0.996225,0.188379,3,11,0,4988.66,0.00884168,1.00458
-4985.74,0.997299,0.290105,1,1,0,4985.74,0.00930362,1.00487
-4984.58,0.998412,0.488309,3,7,0,4985.92,-0.00545868,1.00095
-4985.97,0.686362,0.867747,1,3,0,4986.63,0.010622,0.992022
-4985.31,0.993653,0.595562,2,7,0,4986.59,-0.000458709,1.00722
-4985.33,1,1.08526,2,3,0,4985.45,-0.00910629,0.990361
-4985.33,3.49366e-26,2.03768,1,1,0,4987.15,-0.00910629,0.990361
-4984.68,1,0.163026,4,15,0,4985.58,0.00215008,0.998091
-4984.82,0.995919,0.309446,4,23,0,4984.99,-0.00680238,0.993358
-4985.91,0.891824,0.579648,2,3,0,4986.25,-0.00147147,0.986864
-4984.54,0.975138,0.782038,2,3,0,4986.09,-0.00611046,0.998789
-4984.54,0.0702717,1.36347,1,1,0,4986.67,-0.00611046,0.998789
-4985.29,0.996396,0.145935,3,11,0,4985.67,0.0086868,0.997135
-4984.76,0.993481,0.273403,4,15,0,4986.05,-0.00411447,1.00355
-4984.51,0.99866,0.503571,3,7,0,4984.81,-0.00349614,0.998152
-4985.69,0.676635,0.93384,2,3,0,4986.09,-0.00345327,1.00947
-4985.13,1,0.656749,1,1,0,4985.61,-0.00311214,1.00644
-4984.63,0.834638,1.20908,2,3,0,4985.2,-0.00658506,0.995693
-4986.37,0.337255,1.35725,1,1,0,4986.42,-0.0195387,1.00639
-4984.64,0.994513,0.358308,2,7,0,4987.15,-0.00561154,1.00182
-4986.32,0.743229,0.643239,3,7,0,4988.41,0.00906218,1.00864
-4985.46,0.974414,0.55775,2,3,0,4986.92,-0.00011802,1.008
-4987.07,0.851983,0.933338,2,3,0,4987.38,0.00969077,1.01164
-4987.07,0.268734,1.09784,1,1,0,4990.14,0.00969077,1.01164
-4986.17,0.999494,0.253762,4,15,0,4987.65,-0.0141615,0.988136
-4985.72,0.999091,0.452323,3,7,0,4987.14,0.0112381,1.00179
-4986.31,0.842291,0.797662,2,3,0,4987.89,0.0144928,0.994694
-4984.61,1,0.910261,2,3,0,4986.25,-0.00262854,0.99533
-4984.96,0.786716,1.58514,1,1,0,4984.97,-0.0124995,1.00091
-4984.96,0.252416,1.54725,2,3,0,4985.47,-0.0124995,1.00091
-4984.94,1,0.366604,1,1,0,4984.97,-0.0123989,1.00071
-4984.83,1,0.634516,2,3,0,4985.04,-0.0114283,0.997194
-4984.91,0.656438,1.08871,2,3,0,4985.58,0.00415405,1.00167
-4984.67,1,0.76121,2,3,0,4985,-0.00738126,0.995501
-4984.67,0.302347,1.29331,1,1,0,4985.44,-0.00738126,0.995501
-4984.52,0.993304,0.368188,3,7,0,4984.98,-0.00245407,0.997459
-4985.36,0.905493,0.613424,2,3,0,4985.36,-0.00321953,1.00778
-4984.67,0.977711,0.813505,2,3,0,4985.6,0.00182991,0.997568
-4984.64,0.53017,1.28619,3,7,0,4985.21,-0.00870773,0.998871
-4985.32,0.826832,0.667385,1,3,0,4985.96,-0.00257292,1.00754
-4985.89,0.875741,0.724499,1,1,0,4985.99,-0.00406776,1.01036
-4987.35,0.737401,0.885064,1,3,0,4988.05,-0.0178268,1.01229
-4985.15,1,0.771139,2,3,0,4986.95,-0.00621211,0.990764
-4984.52,1,1.26598,1,1,0,4984.72,-0.0042156,0.999565
-4984.52,0.0179488,2.06415,1,1,0,4985.11,-0.0042156,0.999565
-4984.67,0.991174,0.325184,2,7,0,4984.87,-0.00711168,0.995283
-4984.88,0.945867,0.520552,2,3,0,4985.4,0.000427732,0.993132
-4984.61,0.964752,0.744705,2,3,0,4985.25,-0.00813621,0.997832
-4988.17,0.149662,1.10794,1,1,0,4988.21,-0.0148375,0.981417
-4986.72,1,0.24927,3,7,0,4988.3,-0.0158154,0.986587
-4987.95,0.979294,0.402829,3,7,0,4988.47,-0.0231878,0.986465
-4984.8,0.993651,0.617128,3,7,0,4988.25,-0.00282067,0.993184
-4984.87,0.802011,0.97145,2,3,0,4986.24,-0.000372755,1.00405
-4984.58,1,0.987262,1,1,0,4984.76,-0.000778667,1.0002
-4984.58,0.0427658,1.56292,1,1,0,4985.08,-0.000778667,1.0002
-4984.99,0.991456,0.292036,2,7,0,4985.1,0.00562651,0.996283
-4984.97,1,0.454411,2,3,0,4985.02,0.00519141,0.995785
-4984.7,1,0.716668,2,3,0,4984.97,0.00118494,0.995693
-4986.21,0.665097,1.1242,1,3,0,4986.24,0.014485,1.00106
-4986.29,0.996205,0.846829,2,3,0,4986.39,-0.0224611,0.997641
-4985.41,1,1.30933,1,1,0,4986.38,-0.0132784,0.991978
-4985.41,0.0025656,2.03086,1,3,0,4985.41,-0.0132784,0.991978
-4985.58,0.989516,0.371588,2,3,0,4985.76,-0.0126773,0.990465
-4985.14,1,0.564791,1,1,0,4985.52,-0.0108386,0.992405
-4984.56,0.970415,0.873605,1,3,0,4985.28,-0.00145055,1.00028
-4984.56,0.0999781,1.26369,1,1,0,4986.3,-0.00145055,1.00028
-4984.68,0.996502,0.294797,3,7,0,4984.77,0.000408959,0.995513
-4984.67,0.999396,0.450998,3,7,0,4984.79,-0.00910981,0.999653
-4984.98,0.967755,0.690955,2,3,0,4985.1,-0.0130524,0.99685
-4984.75,0.709125,0.987359,2,3,0,4985.95,-0.00282353,1.00345
-4984.88,0.962357,0.827605,1,1,0,4984.94,-0.00244919,1.00458
-4984.81,0.744912,1.16422,2,3,0,4985.78,0.00175441,0.994544
-4984.52,0.974633,1.0502,2,3,0,4984.88,-0.00471606,0.999479
-4984.52,8.79215e-06,1.50727,1,1,0,4988.79,-0.00471606,0.999479
-4984.66,0.997731,0.304742,4,15,0,4984.72,0.001674,0.997678
-4984.81,0.975358,0.459143,2,7,0,4985.31,-0.00924593,1.0024
-4984.73,0.946917,0.659003,2,7,0,4985.28,-0.00765067,0.994794
-4984.73,0.936939,0.890956,2,3,0,4985.32,-0.000745989,1.00281
-4986.12,0.309053,1.17766,2,3,0,4988.25,-0.0167119,0.989937
-4986.76,0.960996,0.45369,2,7,0,4988.08,0.012675,1.00826
-4985.13,1,0.628777,2,3,0,4986.8,0.00701426,0.996154
-4984.85,0.863007,0.937067,2,3,0,4986.27,0.00464242,0.999101
-4986.4,0.566133,1.06778,1,1,0,4986.42,0.0140487,1.00434
-4984.89,0.857162,0.686595,2,3,0,4987.9,-1.71194e-05,0.992865
-4985.24,0.791654,0.773776,2,3,0,4987.16,0.00456509,1.00485
-4985.92,0.933524,0.768818,2,3,0,4986.35,0.00609106,0.988933
-4986.32,0.85357,0.999871,2,3,0,4987.98,-0.0202972,1.00516
-4986.7,0.831189,1.11544,1,3,0,4987.31,-0.023931,0.995083
-4985.36,0.593072,1.19189,2,7,0,4987.62,-0.00232348,1.00775
-4984.96,1,0.814929,2,3,0,4985.34,0.00101463,0.992636
-4985.19,0.740125,1.19376,2,3,0,4985.47,0.00335273,0.99191
-4985.01,0.960194,1.07584,2,3,0,4985.84,-0.000703608,1.00533
-4985.73,0.636858,1.4576,1,1,0,4985.82,0.00898868,0.992096
-4985.73,0.625646,1.08617,1,1,0,4986.72,0.00898868,0.992096
-4985.94,0.950218,0.794856,2,3,0,4986.91,0.00753363,1.00757
-4985.55,1,1.05471,2,3,0,4985.91,-0.0104471,0.989563
-4986.15,0.264584,1.52849,2,5,0,4986.35,-0.0121243,1.00993
-4985.95,0.946065,0.583078,2,7,0,4987.44,0.00151579,0.987176
-4984.93,0.994744,0.766168,2,5,0,4986.09,0.00415651,1.00201
-4985,0.967324,1.0963,1,1,0,4985.17,0.0043513,1.0027
-4986.92,0.597587,1.4893,1,3,0,4986.93,-0.02547,0.997241
-4985.23,0.990345,1.04428,1,3,0,4986.64,-0.0117494,0.992296
-4985.23,0.0732968,1.47445,1,1,0,4986.68,-0.0117494,0.992296
-4986.13,0.968566,0.410247,3,7,0,4986.21,0.00464759,1.00991
-4984.56,0.99891,0.557937,2,5,0,4986.03,-0.00484918,1.00057
-4985.05,0.948735,0.79838,2,3,0,4985.06,0.00407064,0.993613
-4985,0.71678,1.04363,2,3,0,4986.58,0.00316515,1.00366
-4986.75,0.579645,0.909016,1,3,0,4988.5,-0.0246969,0.997135
-4984.63,1,0.624751,3,7,0,4986.75,0.000465998,1.00044
-4986.62,0.670641,0.890404,2,3,0,4987.67,0.014906,0.992507
-4984.76,0.995085,0.717781,2,3,0,4986.69,0.00342384,0.997789
-4984.55,0.683104,1.0112,2,3,0,4985.51,-0.00643797,0.997564
-4985.94,0.68534,0.833587,1,3,0,4986.83,0.0122932,0.994584
-4984.67,0.995855,0.690742,4,23,0,4986.04,0.000907644,0.996031
-4984.99,0.849982,0.970836,2,3,0,4985.32,-0.00722374,0.992044
-4984.99,0.62297,1.06357,1,1,0,4985.73,-0.00722374,0.992044
-4985.58,0.962504,0.794226,2,3,0,4985.77,-0.0139922,1.0059
-4984.78,1,1.05109,1,1,0,4985.29,-0.0103577,1.00062
-4984.9,0.776396,1.47819,2,3,0,4985.07,-0.0123802,0.997642
-4984.55,1,1.42834,1,1,0,4984.74,-0.0057237,0.996934
-4984.55,0.0350509,2.00183,1,1,0,4985.01,-0.0057237,0.996934
-4985.35,0.815369,0.566091,1,3,0,4986.55,-0.00382486,1.00774
-4984.55,0.935309,0.585425,2,3,0,4986.24,-0.00620363,0.997277
-4984.55,0.86215,0.737297,2,3,0,4985.54,-0.000853095,0.999458
-4984.55,0.994046,0.82231,2,3,0,4984.62,-0.0007845,0.998677
-4984.55,0.0375768,1.13688,1,1,0,4986.94,-0.0007845,0.998677
-4984.61,0.996691,0.330262,2,7,0,4984.7,-0.00568695,0.995679
-4984.57,0.996306,0.458944,2,7,0,4984.71,-0.00148391,0.996443
-4985.51,0.91238,0.63598,2,3,0,4985.61,0.00780085,0.992676
-4986.08,0.876669,0.768084,1,1,0,4986.18,0.00984245,0.990502
-4984.98,1,0.874785,2,3,0,4985.94,0.00071299,0.992417
-4984.72,1,1.21301,1,1,0,4984.96,0.00128753,0.995449
-4984.72,0.00979074,1.67847,1,1,0,4985.25,0.00128753,0.995449
-4985.74,0.931226,0.478888,3,7,0,4986.52,-0.00920609,1.00895
-4984.93,0.996515,0.594614,2,3,0,4985.94,-0.0115073,1.00197
-4985.06,0.964986,0.817545,2,3,0,4985.4,0.00668372,0.999746
-4984.76,0.562856,1.06738,2,3,0,4986.15,-0.0108238,0.998511
-4985.17,0.909356,0.73915,2,7,0,4985.54,-0.0022343,0.990453
-4985.17,0.319394,0.883213,1,3,0,4989.38,-0.0022343,0.990453
-4985.63,0.992278,0.419187,3,7,0,4986.31,-0.0185048,0.999757
-4985.55,0.98133,0.570327,3,7,0,4986.46,-0.00797973,1.00831
-4985.22,0.847616,0.761444,2,3,0,4987.31,-0.00160977,1.00687
-4985.22,0.492499,0.824961,1,1,0,4986.91,-0.00160977,1.00687
-4988.5,0.803895,0.516193,2,3,0,4989.17,0.0190905,1.0107
-4984.87,1,0.523173,2,3,0,4988.44,0.0001511,1.00389
-4984.95,0.944002,0.716475,2,3,0,4985.47,-0.0059751,0.992126
-4984.98,1,0.898915,2,3,0,4985.16,0.00393413,1.00284
-4984.98,0.583807,1.22682,1,3,0,4985.81,0.00393413,1.00284
-4984.53,0.98102,0.88703,1,3,0,4985.07,-0.00532581,0.997441
-4985.48,0.714204,1.17413,2,3,0,4985.78,-0.0173706,0.996964
-4984.91,0.723877,1.03616,2,3,0,4986.05,0.00450481,1.00118
-4984.68,1,0.928489,1,1,0,4984.86,0.0020369,0.999562
-4985.17,0.816,1.26138,1,3,0,4985.28,-0.00472099,0.990439
-4985.49,0.831232,1.29793,2,5,0,4985.71,0.0103441,0.998608
-4985.49,0.31739,1.36609,1,1,0,4987.04,0.0103441,0.998608
-4986.33,0.885561,0.667683,2,3,0,4987.39,-0.0216127,1.00314
-4985.16,0.944589,0.763087,2,3,0,4987.37,-0.00848008,0.991234
-4985.49,0.97049,0.951254,2,3,0,4985.49,0.00526472,1.0062
-4984.66,0.632614,1.23066,2,3,0,4986.59,-0.0083618,0.996452
-4984.66,0.706594,0.96557,1,3,0,4985.56,-0.0083618,0.996452
-4984.66,0.520429,0.84584,2,3,0,4989.78,-0.0083618,0.996452
-4984.92,0.910693,0.564163,2,3,0,4986.18,0.00245319,0.993791
-4985.69,0.933476,0.667738,3,15,0,4986.15,-0.0185897,1.00114
-4985.15,0.888905,0.816317,2,3,0,4986.78,-0.00144993,1.00638
-4984.93,0.970727,0.934226,2,3,0,4985.37,-0.0101015,0.993884
-4984.9,0.809137,1.20322,2,3,0,4985.19,-0.00159195,0.992432
-4985.08,0.802156,1.22459,1,3,0,4985.38,-0.00686782,0.991326
-4984.77,0.990778,1.23371,2,3,0,4985.01,0.0036328,0.998436
-4984.59,1,1.63106,1,1,0,4984.73,-0.000488579,0.996779
-4984.58,0.97808,2.182,1,1,0,4984.71,-0.00474552,0.995872
