# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanGaussian4_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanGaussian4_1.data.R
# init = 2 (Default)
# random
#   seed = 1750836518
# output
#   file = CmdStanGaussian4_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma
-5017.04,1,1.03782,2,3,0,5017.33,-0.00228916,0.988562
-5015.39,1,1.34523,1,1,0,5016.12,-0.00281748,0.998938
-5015.39,0.355441,1.74184,1,1,0,5015.59,-0.00281748,0.998938
-5015.39,0.434189,0.996058,1,3,0,5017.67,-0.00281748,0.998938
-5015.33,0.986485,0.63059,2,3,0,5015.55,-0.00274815,1.00091
-5015.46,0.984911,0.802656,2,3,0,5015.46,0.00203074,1.00466
-5017.67,0.576483,1.01866,2,3,0,5017.89,0.00687064,0.98748
-5017.26,1,0.773172,2,3,0,5018.06,-0.00303808,1.01566
-5016.05,0.951634,0.999103,2,3,0,5017.92,-0.0085891,0.994795
-5015.8,1,1.214,2,3,0,5016.09,-0.00175818,0.994652
-5015.8,0.0106326,1.56577,1,1,0,5016.64,-0.00175818,0.994652
-5017.05,0.914317,0.58775,2,3,0,5017.43,-0.0147483,0.992701
-5018.03,0.853865,0.681676,2,3,0,5019.55,0.00285236,1.01808
-5016.56,0.975837,0.733012,2,3,0,5018.13,0.0030489,0.990905
-5019.08,0.457785,0.916576,1,1,0,5019.27,0.0114051,0.984607
-5018.8,1,0.603316,3,7,0,5020.09,-0.0168506,1.01693
-5019.48,0.843826,0.776855,1,1,0,5020.12,-0.0140572,1.02024
-5018.4,1,0.824392,2,7,0,5020.81,-0.0249889,1.00695
-5018.4,0.292049,1.05986,1,1,0,5021.35,-0.0249889,1.00695
-5015.72,1,0.570817,2,7,0,5018.42,-0.00741983,0.996957
-5016.22,0.950158,0.733656,3,15,0,5016.51,-0.0118646,1.00751
-5016.38,0.807262,0.886343,1,3,0,5018.54,0.0127782,0.998509
-5016.2,0.776178,0.898755,2,7,0,5018.44,-0.0141126,0.999337
-5015.78,1,0.877414,2,3,0,5016.43,0.00219032,1.00802
-5015.57,0.659986,1.12468,2,3,0,5016.79,0.000679849,0.996696
-5015.49,0.949603,0.953195,2,3,0,5016.03,-0.00133978,1.00585
-5019.62,0.326081,1.14819,2,3,0,5021.12,0.0282279,1.00111
-5022.82,0.873942,0.65013,2,7,0,5023.96,-0.03868,0.99525
-5020.09,1,0.714758,1,1,0,5022.71,-0.0320925,1.00138
-5020.12,0.994946,0.914415,2,3,0,5020.25,0.0297782,0.999909
-5019.24,0.936937,1.16171,2,3,0,5021.6,-0.0291827,1.00322
-5019.24,0.351116,1.37536,1,3,0,5021.99,-0.0291827,1.00322
-5019.69,0.926031,0.806315,3,11,0,5020.95,0.0237781,1.01334
-5017.65,1,0.942267,2,3,0,5019.35,-0.0204684,0.994866
-5017.75,0.680191,1.20217,2,3,0,5019.31,0.0121978,0.989325
-5016,1,1.0466,2,3,0,5017.31,0.0101651,1.00378
-5015.69,0.991274,1.33387,1,3,0,5016,0.00225705,0.99597
-5015.69,1.90088e-06,1.681,1,1,0,5017.8,0.00225705,0.99597
-5015.54,1,0.653267,3,7,0,5015.79,-0.00675536,1.00427
-5016.18,0.795774,0.832176,1,3,0,5016.89,0.000100979,0.992379
-5017.32,0.735633,0.832043,1,1,0,5017.39,-0.000155253,0.987563
-5015.58,0.965737,0.774923,2,3,0,5017.83,-0.00832994,1.00068
-5016.13,0.95406,0.946608,2,3,0,5016.17,0.011671,1.00104
-5017.09,0.827718,1.13977,2,3,0,5017.39,0.0141688,0.993909
-5016.91,0.680341,1.18244,2,3,0,5018.52,-0.01246,1.01154
-5016.91,0.198989,1.03203,1,1,0,5020.36,-0.01246,1.01154
-5016.14,0.955811,0.5132,3,7,0,5018.91,-0.00548316,1.01025
-5016.65,0.983752,0.619026,3,7,0,5017.17,-0.0105698,0.992208
-5015.54,1,0.770896,2,3,0,5016.61,-0.00613614,1.00483
-5015.57,0.988331,0.977615,1,1,0,5015.64,-0.00585041,1.00545
-5016.29,0.713822,1.22208,2,3,0,5016.46,-0.00320583,1.01147
-5016.29,0.999487,1.11029,2,3,0,5016.3,0.00126472,0.991916
-5016.29,0.240554,1.40461,1,1,0,5018.02,0.00126472,0.991916
-5016.79,0.932697,0.73847,2,3,0,5017.27,0.00226837,1.01365
-5017.92,0.927615,0.864822,2,3,0,5018.7,-0.0219349,0.995093
-5016.06,0.936123,1.00635,2,3,0,5018.56,0.0111436,1.00165
-5015.39,1,1.18194,1,1,0,5015.8,0.00239153,1.00276
-5015.44,0.987678,1.49303,2,5,0,5015.44,-0.00608537,1.00223
-5015.44,4.66208e-10,1.8581,1,1,0,5018.36,-0.00608537,1.00223
-5017.09,0.667181,0.746128,2,7,0,5019.4,0.0177198,1.00267
-5015.82,0.972235,0.644083,2,3,0,5017.76,0.0059248,1.00675
-5015.44,0.998912,0.787794,2,7,0,5015.78,-0.00551031,0.999736
-5015.86,0.915497,0.992643,1,3,0,5015.88,-0.0115497,1.00071
-5015.56,1,1.13671,2,3,0,5015.87,-0.0040611,0.997097
-5015.52,0.872954,1.43213,2,5,0,5015.66,0.000329935,0.99709
-5015.52,0.123895,1.56116,1,1,0,5016.69,0.000329935,0.99709
-5015.41,0.990902,0.728867,2,3,0,5015.65,-0.00378668,0.999089
-5016.3,0.784731,0.908517,1,3,0,5016.62,0.00948028,0.995169
-5016.01,1,0.89682,1,1,0,5016.36,0.00964602,0.998252
-5015.61,0.998112,1.1282,2,3,0,5016.06,-0.00223752,0.99622
-5015.61,0.138503,1.41524,1,1,0,5017.1,-0.00223752,0.99622
-5016.43,0.758261,0.675807,3,7,0,5018.72,-0.0159755,1.00031
-5015.38,0.98791,0.647939,2,3,0,5016.66,-2.80403e-06,1.00406
-5017.9,0.546595,0.803384,1,3,0,5019.47,-0.0234395,0.99853
-5016.57,0.942751,0.60792,2,7,0,5019.7,0.0144395,0.999624
-5016.66,0.984999,0.716308,1,1,0,5016.83,0.0149851,0.999439
-5020.32,0.799677,0.884237,2,3,0,5020.33,0.0284288,0.993963
-5016.04,1,0.88763,2,3,0,5019.9,-0.00404226,1.00994
-5015.38,1,1.11302,1,1,0,5015.75,-0.0030092,1.00379
-5015.38,0.352364,1.39467,1,1,0,5015.99,-0.0030092,1.00379
-5015.65,0.949085,0.852582,1,3,0,5015.65,-0.00362049,1.00713
-5018.02,0.536987,1.00956,1,3,0,5018.77,0.021972,0.999772
-5015.37,1,0.758156,2,3,0,5017.61,-0.00403339,1.00022
-5015.39,0.920498,0.949233,2,3,0,5015.68,-0.00163229,0.998833
-5015.44,0.912408,1.08816,2,3,0,5015.69,-0.00535408,1.00365
-5015.44,0.389809,1.23587,1,1,0,5016.3,-0.00535408,1.00365
-5017.88,0.554904,0.790827,2,3,0,5018.82,-0.0127337,0.987995
-5016.7,1,0.607174,2,3,0,5018.92,-0.0104084,1.01154
-5016.65,1,0.759147,1,1,0,5016.95,-0.00962048,1.01164
-5015.88,1,0.94852,2,3,0,5016.86,-0.00550712,0.994751
-5015.47,0.991728,1.18434,1,3,0,5015.72,-0.00650338,1.00295
-5015.7,0.838248,1.46456,1,3,0,5015.79,-0.00182298,0.995344
-5015.7,0.0839257,1.53174,1,1,0,5017.14,-0.00182298,0.995344
-5016.47,0.91724,0.706174,2,7,0,5016.6,-0.00177369,1.01245
-5016.42,0.973911,0.805352,2,3,0,5017.01,-0.00311278,0.991213
-5015.54,0.629155,0.976188,2,3,0,5018.74,-1.29054e-05,0.996892
-5015.6,0.937257,0.814674,2,3,0,5016.2,0.00225804,1.00639
-5015.91,0.962901,0.948622,2,3,0,5016.03,-0.00029149,0.993901
-5016.17,0.571988,1.13504,2,3,0,5017.62,-0.00867188,1.00925
-5015.78,1,0.89121,1,1,0,5016.13,-0.00727995,1.00694
-5015.78,0.185726,1.10924,1,1,0,5017.95,-0.00727995,1.00694
-5016.21,0.918529,0.575807,2,7,0,5017.79,0.00509797,1.01004
-5016.88,0.896771,0.656747,1,1,0,5016.92,0.00443468,1.01362
-5017.42,0.901997,0.731545,1,1,0,5017.6,0.00585259,1.01545
-5017.15,1,0.819167,2,3,0,5018.22,-0.00246782,0.98816
-5016.35,1,1.01807,2,3,0,5017.36,-0.0129616,0.995769
-5015.98,0.909118,1.26449,2,3,0,5016.47,0.0101474,1.00345
-5015.98,0.0112565,1.4249,1,1,0,5018.76,0.0101474,1.00345
-5018.79,0.826283,0.618276,2,3,0,5019.03,0.0230501,0.994388
-5016.88,0.977588,0.638511,3,7,0,5020.63,-0.00143424,1.01426
-5016.19,0.792836,0.773992,1,3,0,5019.34,0.0080617,0.994922
-5015.93,0.918388,0.771209,2,3,0,5017.46,-0.000824912,1.00953
-5017.5,0.755133,0.87745,2,3,0,5018.24,0.0193248,0.998569
-5017.42,1,0.840049,1,1,0,5017.93,0.01856,0.997568
-5016.31,0.885048,1.04109,2,3,0,5018.42,-0.0110378,0.994472
-5015.57,1,1.14257,1,1,0,5016.06,-0.00732068,0.99892
-5016.05,0.796554,1.41456,3,9,0,5016.13,-0.00433525,1.00995
-5017.56,0.420297,1.4138,1,1,0,5017.74,-0.0203308,0.995324
-5015.37,0.952777,0.952639,1,3,0,5017.64,0.00235693,1.00136
-5016.57,0.724344,1.12183,1,3,0,5016.57,0.0147268,1.00212
-5020.45,0.643434,1.04005,2,3,0,5020.56,0.0285323,1.01073
-5017.75,1,0.886343,1,1,0,5019.96,0.0202824,1.00571
-5017.75,0.299161,1.09577,1,1,0,5020.49,0.0202824,1.00571
-5015.57,1,0.652845,2,3,0,5017.6,0.00495863,1.00432
-5016.35,0.847885,0.806963,2,3,0,5016.54,-0.00272841,0.991513
-5018.3,0.612482,0.85129,2,3,0,5020.23,-0.025619,1.00269
-5018.54,0.938423,0.703501,4,31,0,5019.79,-0.0260319,0.998047
-5020.49,0.874803,0.815088,2,3,0,5020.92,-0.0294152,0.991086
-5019.26,1,0.883909,2,3,0,5021.57,0.0254168,1.00856
-5016.37,1,1.09056,1,1,0,5018.48,0.00987592,1.00843
-5016.6,0.884997,1.34477,2,5,0,5017.11,-0.0101733,0.992302
-5016.6,0.0016682,1.47223,1,1,0,5018.53,-0.0101733,0.992302
-5016.1,1,0.649697,1,1,0,5016.54,-0.00847841,0.994409
-5015.88,0.753917,0.801012,2,3,0,5018.94,-0.00347082,1.00896
-5016.15,0.974959,0.766861,2,3,0,5016.39,0.0060275,0.994005
-5016.1,0.986285,0.920806,2,3,0,5016.82,0.00660813,1.00864
-5015.51,0.925059,1.118,2,3,0,5016.55,0.00412788,1.00405
-5015.45,0.933447,1.27447,3,11,0,5015.69,-0.00595754,1.0002
-5015.45,0.106692,1.46481,1,1,0,5016.87,-0.00595754,1.0002
-5015.45,0.997622,0.724811,2,7,0,5015.55,-0.00238947,1.00519
-5015.69,0.956483,0.889606,1,3,0,5015.73,-0.00685527,1.00622
-5016.06,0.863848,1.0466,2,3,0,5016.57,0.0101644,1.00495
-5015.5,0.976725,1.12033,2,3,0,5016.03,-0.00427936,0.99789
-5015.5,0.139784,1.3444,1,1,0,5016.53,-0.00427936,0.99789
-5016.7,0.765202,0.69107,2,3,0,5018.24,-0.0168675,1.0057
-5015.42,1,0.669703,2,3,0,5016.63,-0.00288129,1.00462
-5015.41,0.97568,0.82271,1,3,0,5015.65,0.00130902,0.999022
-5016.27,0.757581,0.985667,2,3,0,5016.74,-0.00647276,1.01069
-5015.95,1,0.947561,2,3,0,5016.22,-0.000989127,0.99363
-5018.9,0.217417,1.16261,1,1,0,5019.28,-0.00762965,0.983467
-5017.52,1,0.649484,2,3,0,5019.07,-0.0123927,0.989198
-5016.73,1,0.796848,1,1,0,5017.5,-0.0118366,0.992464
-5015.64,1,0.977142,1,1,0,5016.38,-0.00804968,0.998658
-5015.64,0.20743,1.19761,1,1,0,5017.1,-0.00804968,0.998658
-5015.42,0.999098,0.664288,3,15,0,5015.71,-0.00289798,0.998486
-5015.55,0.967717,0.813408,1,1,0,5015.56,-0.0028679,0.996833
-5015.88,0.964699,0.964828,2,3,0,5015.9,0.00192332,1.00883
-5015.79,0.419552,1.14051,2,3,0,5018.37,0.000258366,0.994747
-5015.8,0.879359,0.783548,1,3,0,5017,-0.00815366,1.00652
-5016.35,0.86059,0.850791,1,1,0,5016.41,-0.00780904,1.01071
-5015.71,0.854363,0.906572,2,3,0,5017.67,0.00547604,0.997407
-5016.42,0.820377,0.959914,1,1,0,5016.49,0.0127763,0.997864
-5016.44,1,0.982629,2,3,0,5016.77,-0.0160039,1.00011
-5016.44,0.519744,1.20128,1,3,0,5017.84,-0.0160039,1.00011
-5021.08,0.485692,0.91355,1,3,0,5021.15,-0.0351496,1.00323
-5016.59,1,0.67224,2,3,0,5021.53,0.0135016,1.00625
-5016.44,0.977713,0.821589,2,7,0,5017.08,-0.01495,0.997404
-5015.56,1,0.981858,2,3,0,5016.21,-0.00803092,1.00266
-5015.86,0.804628,1.19885,2,7,0,5016.3,0.00891557,0.999484
-5016.14,0.918257,1.2078,2,3,0,5016.39,0.00560812,1.00942
-5017.88,0.391128,1.36017,1,1,0,5018.46,0.0184542,1.00993
-5015.86,1,0.913941,2,3,0,5017.41,0.00663,1.00662
-5015.5,1,1.11494,1,1,0,5015.76,0.00501371,1.00223
-5015.45,0.957761,1.35949,2,5,0,5015.55,0.00138809,1.00478
-5015.45,0.109179,1.59,1,1,0,5015.86,0.00138809,1.00478
-5015.67,0.979227,0.813087,2,7,0,5015.73,-0.00941572,1.00033
-5015.46,0.825775,0.971253,2,3,0,5016.93,0.00282881,1.00428
-5016.41,0.774263,0.998981,2,3,0,5016.64,-0.00460603,0.991468
-5016.96,0.744516,0.977301,2,3,0,5018,-0.0172898,1.00764
-5016.43,0.977505,0.928947,2,3,0,5017.18,0.0137338,1.00037
-5016.21,1,1.10669,2,3,0,5016.39,-0.0145314,1.00245
-5016.03,0.870507,1.34689,3,13,0,5016.55,-0.0102948,1.00715
-5016.03,0.0415193,1.44573,1,1,0,5018.04,-0.0102948,1.00715
-5016.81,0.883829,0.696985,1,1,0,5016.81,-0.0139719,1.00994
-5017.16,0.915279,0.758254,2,3,0,5018.01,-0.00410388,0.988273
-5016.97,0.998897,0.850108,2,3,0,5018.09,-0.00205634,1.01458
-5015.91,0.748181,1.03265,2,3,0,5019.01,-0.0110707,1.00496
-5016.54,0.682557,0.985389,2,3,0,5017.45,0.0137568,1.00513
-5015.76,1,0.882991,1,1,0,5016.38,0.00835644,1.00171
-5016,0.543455,1.07294,2,3,0,5017.5,-0.0109316,1.00622
-5017.53,0.774413,0.841671,2,3,0,5018.29,0.0179162,1.00816
-5015.31,0.950194,0.823918,1,3,0,5017.98,-0.00121481,1.00144
-5015.58,0.796112,0.954068,2,3,0,5016.46,-0.00334017,1.00655
-5017.93,0.698837,0.953389,2,3,0,5018.66,0.0213216,0.998593
-5015.56,1,0.868343,2,3,0,5017.76,-0.00236504,1.00647
-5015.47,0.849791,1.05374,2,3,0,5016.06,0.00385309,0.99982
-5016.18,0.825445,1.10801,2,3,0,5016.32,-0.0131712,0.997736
-5016.17,0.738854,1.13831,2,3,0,5017.07,0.0109683,1.00527
-5017.88,0.481097,1.07712,2,3,0,5018.75,-0.0237877,1.00071
-5015.65,1,0.798388,2,7,0,5017.57,0.00626855,0.999032
-5016.34,0.578893,0.967874,2,3,0,5017.67,-0.012542,0.995498
-5016.13,0.98418,0.787549,3,15,0,5016.83,-0.00566824,1.01014
-5017.63,0.854229,0.940175,2,3,0,5018.14,0.0189648,0.996287
-5015.76,1,0.992458,1,1,0,5017.05,0.00811667,1.00015
-5018.78,0.229299,1.2018,1,1,0,5018.94,0.0203629,0.991121
-5017.1,1,0.704097,2,3,0,5019.91,-0.00597168,1.01467
-5018.05,0.774854,0.852574,1,1,0,5018.35,-0.00578409,1.01806
-5016.82,0.764608,0.835196,2,3,0,5021.65,0.00708527,0.990848
-5016.57,0.987473,0.810377,2,3,0,5017.84,0.0125774,1.00739
-5015.81,1,0.969039,1,1,0,5016.39,0.00815122,1.00414
-5016.19,0.787321,1.17197,2,3,0,5016.85,0.00604056,1.00953
-5016.4,0.438245,1.16124,2,3,0,5018.35,-0.0106752,0.993666
-5015.78,1,0.830403,2,3,0,5016.36,0.0068512,1.00551
-5015.33,0.995618,1.00384,1,3,0,5015.72,-0.00235242,1.00264
-5015.51,0.448168,1.20805,2,7,0,5017.3,0.00320692,1.00478
-5016.55,0.758945,0.872807,2,3,0,5016.96,0.00856858,0.992928
-5016.04,1,0.84258,1,1,0,5016.53,0.00897946,0.996961
-5015.33,0.683372,1.0177,2,3,0,5017.32,-0.00230347,1.00031
-5015.33,0.749508,0.915806,2,3,0,5017.16,0.000271956,1.00093
-5015.31,0.999977,0.876434,1,3,0,5015.32,-0.00103902,1.00148
-5015.31,0.368827,1.05786,1,3,0,5017.86,-0.00103902,1.00148
-5016.79,0.864055,0.711777,2,3,0,5016.8,0.0160045,1.00043
-5015.52,0.939371,0.757555,2,3,0,5017.67,-0.00679279,1.00387
-5015.44,0.94153,0.864222,2,3,0,5015.95,0.00386749,1.00111
-5015.36,0.963539,0.987593,2,3,0,5015.62,0.000577641,1.00344
-5018.45,0.481176,1.15136,2,3,0,5018.47,0.00838951,1.01827
-5018.34,0.818154,0.860799,2,3,0,5021.77,-0.0154817,0.987666
-5016.42,1,0.877821,2,3,0,5018.15,-0.00288398,1.01212
-5015.69,1,1.05785,2,3,0,5016.23,-0.00433504,1.00738
-5015.69,0.774805,1.27429,1,3,0,5016.13,-0.00433504,1.00738
-5016.52,0.366281,1.24827,2,3,0,5017.54,0.004448,0.991422
-5015.47,1,0.84127,1,3,0,5016.27,-0.000117575,0.99763
-5017.2,0.625792,1.01304,1,3,0,5017.26,0.0101853,0.990533
-5017.85,0.813558,0.866306,1,1,0,5018.32,0.00728462,0.98698
-5015.45,1,0.87959,1,3,0,5017.25,0.000522145,0.998041
-5015.34,0.844142,1.05851,2,3,0,5015.88,0.000640401,1.00264
-5015.61,0.921133,1.10483,1,3,0,5015.65,-0.00621776,1.00578
-5015.7,0.897134,1.23674,2,3,0,5015.89,0.00368491,1.0068
-5015.7,0.338803,1.3542,1,3,0,5018.51,0.00368491,1.0068
-5015.7,0.724184,0.892991,1,1,0,5016.5,0.00368491,1.0068
-5016.79,0.90434,0.835965,2,7,0,5016.81,-0.0156509,0.995159
-5015.32,0.99252,0.921466,1,3,0,5016.72,-0.00114198,1.00265
-5015.46,0.563635,1.09988,2,3,0,5016.69,-0.00439563,0.998478
-5015.46,0.995786,0.890495,2,3,0,5015.56,0.00427437,1.00227
-5015.46,0.602935,1.0657,1,3,0,5017.12,0.00427437,1.00227
-5015.64,0.757426,0.894379,2,3,0,5017.04,-0.00627625,1.00601
-5016.06,0.903973,0.863066,1,1,0,5016.09,-0.0100998,1.00754
-5015.56,0.892208,0.950413,2,3,0,5016.98,-0.00824956,1.00128
-5015.56,0.72477,1.03538,2,3,0,5016.42,-0.00824956,1.00128
-5016.7,0.877995,0.970184,2,3,0,5016.76,0.0155305,1.00211
-5015.37,0.956078,1.04331,1,3,0,5016.6,-0.0045799,1.00134
-5015.41,0.857155,1.20315,3,11,0,5015.67,0.0030643,1.0005
-5015.41,0.267793,1.26943,1,1,0,5016.32,0.0030643,1.0005
-5016.93,0.794639,0.790194,2,3,0,5017.45,0.00969984,0.991529
-5015.58,1,0.788637,2,3,0,5016.85,0.00606503,1.00088
-5015.51,0.93542,0.945576,2,3,0,5016,0.00101127,1.00584
-5015.87,0.904297,1.06986,2,3,0,5016.03,-0.00963865,1.00611
-5015.88,0.998605,1.17706,2,3,0,5015.93,0.00766706,0.99735
-5015.87,0.410047,1.40821,3,7,0,5017.3,0.0079057,0.997701
-5018,0.485457,0.997559,1,1,0,5018.03,0.0170248,0.991594
-5018.29,0.982629,0.756168,2,7,0,5019.21,0.00985033,0.98638
-5015.41,0.911699,0.891828,2,3,0,5018.39,-0.00255734,1.00451
-5016.16,0.787197,0.987354,2,3,0,5016.43,0.0116512,0.99993
-5016.28,0.981261,0.978708,2,3,0,5016.65,0.00952482,1.00799
-5015.67,0.812836,1.15204,2,3,0,5017.24,-0.00277169,0.995691
-5015.67,0.347433,1.16798,1,3,0,5018.52,-0.00277169,0.995691
-5016.89,0.876772,0.784832,2,7,0,5016.95,-0.009182,1.01295
-5016.56,1,0.842188,1,1,0,5017.05,-0.00991523,1.01101
-5015.39,0.873284,1.00736,2,3,0,5017.29,0.000532292,0.99908
-5015.77,0.84607,1.07724,1,1,0,5015.79,0.00086196,0.99501
-5016.69,0.750558,1.12456,2,3,0,5017.04,-0.0175954,0.99993
-5015.43,0.946055,1.07929,1,3,0,5016.6,0.00375045,1.00098
-5015.43,0.041584,1.23004,1,1,0,5018.73,0.00375045,1.00098
-5015.78,0.964172,0.633592,2,3,0,5015.93,-0.0058531,1.00763
-5015.59,1,0.73384,1,1,0,5015.77,-0.00564759,1.00585
-5015.59,0,10.5567,0,1,1,5015.61,-0.00564759,1.00585
-5015.59,0.111896,1.78409,1,1,0,5015.98,-0.00564759,1.00585
-5015.47,0.999934,0.237098,4,15,0,5015.74,0.00440909,1.00114
-5015.5,0.991395,0.327608,3,15,0,5016.18,-0.00261466,0.99741
-5015.37,1,0.50634,2,3,0,5015.51,-0.00375719,1.00011
-5015.83,0.940963,0.86909,2,3,0,5015.92,-0.00689094,1.00755
-5015.83,0.24988,1.30092,1,1,0,5017.59,-0.00689094,1.00755
-5015.83,0.998291,0.227072,4,15,0,5016.58,0.00829203,0.99887
-5015.42,1,0.41765,2,3,0,5015.84,0.00349496,1.00108
-5015.38,0.970761,0.78299,1,3,0,5015.7,-0.00352091,1.00362
-5015.85,0.785575,1.3462,1,1,0,5015.89,-0.0109397,1.00404
-5015.65,0.669697,1.29299,2,3,0,5016.76,0.00687518,1.00018
-5017.2,0.755274,0.865975,2,3,0,5017.71,0.0052658,0.988755
-5015.64,1,0.762141,2,3,0,5017.28,0.00688703,1.00234
-5015.32,1,1.43668,1,1,0,5015.45,-0.00218645,1.00082
-5015.32,0.0172871,2.68859,1,1,0,5015.47,-0.00218645,1.00082
-5015.95,0.986253,0.248062,2,7,0,5016.56,0.00727877,0.996312
-5017.48,0.913122,0.447818,2,3,0,5017.89,0.0175274,0.995224
-5016.17,1,0.643479,2,3,0,5017.81,0.0119687,1.00154
-5017.09,0.814318,1.19176,2,3,0,5017.56,0.00490077,1.01436
-5017.5,0.706826,1.26233,2,3,0,5018.8,-0.0101935,0.988384
-5016.69,1,0.975011,1,1,0,5017.52,-0.00759986,0.990849
-5016.69,2.83878e-06,1.7739,1,1,0,5019.64,-0.00759986,0.990849
-5015.86,0.999093,0.17905,4,15,0,5017.39,-0.0025566,1.00895
-5016.11,0.995487,0.326429,2,3,0,5016.13,-0.00119201,1.01057
-5016.1,0.988874,0.583193,2,3,0,5016.53,0.00437585,1.00964
-5015.33,0.998411,1.01285,1,3,0,5016,-0.0026499,1.00216
-5015.33,0.0185086,1.78974,1,1,0,5016.48,-0.0026499,1.00216
-5015.65,0.991837,0.209241,3,11,0,5016.59,-0.00610665,1.00632
-5015.59,1,0.364488,2,3,0,5015.67,-0.00612431,1.00554
-5015.53,0.999647,0.643228,3,7,0,5015.69,0.00537894,1.00081
-5015.84,0.890619,1.12353,1,1,0,5015.9,0.0086383,0.999254
-5015.84,0.497468,1.45328,1,1,0,5016.65,0.0086383,0.999254
-5015.34,0.98067,0.660332,2,7,0,5016.25,-0.000691212,1.00007
-5015.96,0.842843,1.08239,1,3,0,5016.05,-0.0124374,1.00269
-5015.96,0.240234,1.22874,1,1,0,5018.16,-0.0124374,1.00269
-5016.65,0.989075,0.292579,3,7,0,5016.86,-0.017344,1.00336
-5016.46,1,0.487432,1,1,0,5016.66,-0.016277,1.00277
-5015.56,0.850416,0.828455,2,3,0,5018.27,0.00522962,1.00381
-5015.75,0.916887,0.956711,2,3,0,5016.08,-0.00511313,1.00765
-5015.63,0.601445,1.30263,2,3,0,5016.86,0.00153935,0.996267
-5015.44,0.985649,0.804255,2,3,0,5015.84,0.00389511,1.00181
-5015.52,0.484903,1.29381,2,3,0,5017.12,-0.00758246,1.00164
-5016.42,0.930938,0.604063,2,3,0,5016.67,-0.00199971,0.991157
-5016.73,0.977119,0.846221,2,3,0,5017.09,0.00291846,1.01328
-5017.27,0.496243,1.31941,6,87,0,5021.61,0.000832933,0.987785
-5016.57,0.99316,0.642993,3,7,0,5018.06,-0.0111864,0.992954
-5019.49,0.64209,1.03718,2,3,0,5020.72,-0.00351433,1.02234
-5016.33,1,0.722549,2,3,0,5019.87,0.01177,1.00595
# Adaptation terminated
# Step size = 0.812464
# Diagonal elements of inverse mass matrix:
# 0.000115665, 5.71476e-05
-5016.7,0.895896,0.812464,2,3,0,5018.02,-0.0108646,0.992091
-5017.47,0.953207,0.812464,2,3,0,5017.71,-0.0178966,0.99306
-5015.96,1,0.812464,2,3,0,5017.32,-0.0122377,0.999624
-5016.37,0.964562,0.812464,2,3,0,5016.82,-0.0084301,0.992751
-5016.72,0.93322,0.812464,1,1,0,5016.87,-0.0119621,0.992604
-5016.38,0.988625,0.812464,4,27,0,5017.69,0.00262178,0.99168
-5015.78,1,0.812464,1,1,0,5016.27,0.00225439,0.995182
-5015.4,0.946737,0.812464,1,3,0,5016.39,-0.00105172,1.00464
-5016.27,0.880023,0.812464,2,3,0,5016.43,0.0117792,1.00518
-5016.9,0.935208,0.812464,2,7,0,5017.7,-0.0100257,1.01265
-5016.85,0.952326,0.812464,2,3,0,5018.38,-0.0179333,0.99806
-5017.06,0.994613,0.812464,2,7,0,5017.07,0.0167363,1.00574
-5017.58,0.968159,0.812464,2,3,0,5017.96,-0.0195194,0.994092
-5017.67,0.994402,0.812464,2,3,0,5018.09,-0.0201798,0.994339
-5015.82,0.698899,0.812464,2,7,0,5020.82,0.00522742,1.00717
-5015.5,0.95783,0.812464,2,3,0,5016.41,-0.00710174,1.00056
-5017.91,0.715865,0.812464,2,3,0,5018.09,0.0119714,0.988584
-5016.27,1,0.812464,2,3,0,5018.51,-0.0128343,0.996377
-5017.05,0.858094,0.812464,1,1,0,5017.1,-0.0158172,0.99354
-5017.41,0.982648,0.812464,2,7,0,5017.42,0.0155375,1.01021
-5015.58,1,0.812464,2,3,0,5017.4,0.00340742,0.997471
-5016.25,0.894191,0.812464,2,3,0,5016.73,0.0110065,0.997191
-5017.28,0.939316,0.812464,2,3,0,5017.53,0.0105508,0.990379
-5016.7,0.962343,0.812464,2,3,0,5018.73,-0.016013,1.00708
-5015.59,0.993186,0.812464,2,3,0,5016.91,-0.0074455,0.998724
-5015.55,0.977546,0.812464,2,3,0,5015.9,-0.00445542,0.997279
-5015.87,0.905699,0.812464,2,3,0,5016.51,-0.0024787,1.00904
-5016.17,0.914235,0.812464,2,3,0,5016.93,-0.00232802,1.01092
-5015.88,1,0.812464,1,1,0,5016.16,-0.00249453,1.00913
