# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanPoisson3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanPoisson3_1.data.R
# init = 2 (Default)
# random
#   seed = 2089484073
# output
#   file = CmdStanPoisson3_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a0,a0s.1,a0s.2,a0s.3,a0s.4,a0s.5,a0s.6,a0s.7,a0s.8,a0s.9,a0s.10,a1,a0_sig
21637.8,0.767732,0.016234,6,63,0,-21632,0.81409,0.101708,-0.102245,-0.149591,-0.0666732,-0.179282,-0.460667,-0.0550027,0.0477836,-0.0111777,-0.0234412,0.523654,0.177289
21645.5,0.88861,0.016234,7,127,0,-21628.8,0.342996,0.258337,0.0213623,-0.346071,0.0732127,-0.251066,-0.582715,-0.0399349,0.234218,0.112832,-0.0583657,0.567422,0.249522
21644.1,0.918672,0.016234,6,127,0,-21639.2,0.405464,0.267003,0.00633611,-0.3035,-0.0299521,-0.258027,-0.456792,-0.0940681,0.22096,0.113211,-0.16313,0.565921,0.270586
21642.1,0.996602,0.016234,6,127,0,-21636,0.00370681,0.249604,-0.0147294,-0.210804,0.0800983,-0.291356,-0.534473,-0.00726414,0.252521,0.184908,-0.0121856,0.599884,0.214508
21641.4,0.999866,0.016234,6,127,0,-21638.7,-0.121868,0.246944,-0.0163944,-0.212993,0.0993448,-0.277045,-0.545036,-0.0126331,0.24014,0.179836,-0.0234084,0.609337,0.21529
21641.9,0.984381,0.016234,6,127,0,-21634.7,-0.0919732,0.245697,-0.0155083,-0.202622,0.113989,-0.280896,-0.543004,-0.0201525,0.232962,0.177394,-0.0246895,0.608845,0.217941
21641.9,0.58079,0.016234,7,127,0,-21632.9,0.0648177,0.344118,-0.0509096,-0.255293,-0.0129262,-0.361289,-0.475945,-0.115715,0.119395,0.177466,-0.104117,0.599977,0.355692
21643.7,0.977419,0.016234,7,127,0,-21636.7,-0.0054715,0.286814,0.0183063,-0.21092,0.18358,-0.22616,-0.564138,-0.0275622,0.340076,0.163393,-0.116469,0.599217,0.219149
21641.2,0.858287,0.016234,9,511,0,-21631.5,1.79564,0.230481,0.380942,0.0688316,0.0773724,0.254292,-0.295732,0.492493,0.141997,0.181536,0.323455,0.39309,0.261756
21638.6,0.726654,0.016234,7,255,0,-21631.3,1.84457,0.162606,0.574495,-0.0120491,0.252385,0.363564,-0.153716,0.583513,0.333101,0.179808,0.460387,0.376943,0.342656
21639,0.939879,0.016234,6,63,0,-21635.3,2.09144,0.153493,0.576093,-0.0170105,0.288978,0.38777,-0.167092,0.571077,0.353582,0.194554,0.445698,0.354194,0.336413
21638.3,0.996831,0.016234,7,127,0,-21634.5,2.28114,0.237196,0.500467,0.0480909,0.0472499,0.405846,-0.306302,0.553629,0.148878,0.213501,0.498509,0.338562,0.444136
21642.5,0.894287,0.016234,7,127,0,-21634,2.12718,0.21567,0.51605,0.025571,0.106677,0.362712,-0.276717,0.615654,0.191226,0.193162,0.443962,0.353766,0.379189
21642,0.999491,0.016234,7,191,0,-21633,1.80418,0.184722,0.397505,-0.0482712,0.158136,0.17502,-0.363058,0.500701,0.265544,0.224879,0.318321,0.397183,0.36535
21637.3,0.942567,0.016234,9,511,0,-21632,3.47722,-0.13414,0.448303,-0.140221,-0.0616365,0.34789,-0.39783,0.66248,-0.129625,0.0405367,0.387721,0.231393,0.422182
21638.1,0.922814,0.016234,7,127,0,-21626.6,3.50752,-0.154261,0.506033,-0.218626,-0.168083,0.415188,-0.298334,0.547132,0.0472478,-0.136974,0.402003,0.22951,0.424876
21638.2,0.998859,0.016234,9,767,0,-21632.7,-0.812723,0.426944,-0.158835,-0.258608,0.191168,-0.391587,-0.499706,-0.253263,0.246297,0.270079,-0.190243,0.686,0.527747
21640.5,0.991494,0.016234,7,255,0,-21633.8,-1.14882,0.581333,-0.0884716,-0.161198,0.159375,-0.435566,-0.460688,-0.200033,0.515978,0.204084,-0.24543,0.715727,0.26044
21638.2,0.98604,0.016234,7,127,0,-21634.4,-1.20696,0.574194,-0.123128,-0.203633,0.270314,-0.418568,-0.485845,-0.228643,0.44529,0.20164,-0.170394,0.720603,0.221262
21641.3,0.999067,0.016234,7,127,0,-21633.8,0.0671722,0.333862,-0.0827044,-0.264502,0.0501457,-0.331862,-0.535198,-0.160283,0.189039,0.125191,-0.120305,0.599373,0.614937
21641.1,0.936427,0.016234,7,127,0,-21638.5,0.0652306,0.341763,-0.0848403,-0.27433,0.0631089,-0.334967,-0.538263,-0.154866,0.188931,0.134512,-0.116769,0.600271,0.623514
21643.1,0.928938,0.016234,9,511,0,-21634.5,0.809115,0.260121,0.216617,-0.0577351,0.143657,0.0282539,-0.318993,0.184452,0.111886,0.20902,0.0852572,0.506835,0.148624
21639.8,0.997483,0.016234,6,63,0,-21636.2,0.96286,0.320005,0.218541,-0.0660497,0.0790897,-0.0976518,-0.382981,0.209708,0.137176,0.235718,0.0764601,0.49229,0.130763
21637.8,0.902278,0.016234,7,127,0,-21632.7,0.55791,0.25425,0.131897,-0.207851,0.145327,-0.212506,-0.362812,0.125433,0.402368,0.0569418,-0.0571937,0.540539,0.315378
21641.6,0.876917,0.016234,7,127,0,-21630.2,0.460301,0.356569,0.0431126,-0.237971,0.0245467,-0.179909,-0.381736,0.0544794,0.0770142,0.177807,0.0359335,0.54987,0.301629
21639.3,0.978548,0.016234,7,127,0,-21634.5,0.040507,0.304677,0.156642,-0.0348034,0.278311,-0.0649881,-0.410907,0.168332,0.52705,0.183017,0.0921695,0.57948,0.246149
21642.2,0.937464,0.016234,6,63,0,-21636.7,0.429937,0.32808,0.185781,-0.0311767,0.21922,-0.0664649,-0.39593,0.133065,0.511235,0.265003,0.0752188,0.541503,0.261415
21638,0.844862,0.016234,8,511,0,-21631,-0.147073,0.501623,0.26669,0.116378,0.327259,-0.00932163,-0.219179,0.23005,0.324705,0.396857,0.167405,0.590774,0.234597
21639,0.993625,0.016234,7,127,0,-21631.2,-0.201776,0.526875,0.241357,-0.0561083,0.288473,0.0259106,-0.318037,0.183674,0.606727,0.31077,0.14606,0.597564,0.48324
21642.7,0.817397,0.016234,8,383,0,-21629.8,0.33129,0.396774,0.0526492,-0.105387,0.15534,-0.0854198,-0.333691,0.0891555,0.20428,0.250447,0.0545705,0.558014,0.28906
21641.1,0.770099,0.016234,7,127,0,-21634.9,0.498369,0.406105,0.154531,-0.129884,0.173888,-0.158111,-0.355219,0.0658697,0.174917,0.113754,0.0144676,0.545713,0.362191
21645.5,0.937408,0.016234,7,127,0,-21636.2,0.608671,0.349525,0.107158,-0.150322,0.137713,-0.0749191,-0.280269,0.134293,0.256112,0.131335,0.0591492,0.528856,0.274635
21641.1,0.994139,0.016234,7,127,0,-21634.5,0.766759,0.20175,0.186213,-0.35186,0.109047,-0.0779069,-0.450921,0.142484,0.109273,0.204848,0.0665754,0.515993,0.250407
21640.2,0.958165,0.016234,8,383,0,-21632,2.42462,0.0346873,0.365955,-0.282634,0.0147909,0.250036,-0.337207,0.482656,-0.0543294,0.101565,0.347648,0.339329,0.236348
21637.1,0.988371,0.016234,7,127,0,-21633.1,2.1144,-0.0293182,0.416707,-0.00158655,-0.0589113,0.241221,-0.360074,0.484144,0.147681,-0.0663558,0.340248,0.367945,0.448263
21639.5,0.913374,0.016234,7,255,0,-21628.4,2.47395,0.11793,0.315297,-0.150544,-0.0315804,0.169038,-0.303942,0.398452,0.012144,0.0666187,0.247737,0.339241,0.537486
21640.2,0.990305,0.016234,6,63,0,-21633.5,1.83889,0.0807185,0.264756,-0.0924115,-0.00342892,0.159919,-0.311505,0.360872,0.000217625,-0.00398364,0.231531,0.402627,0.478083
21642.7,0.999996,0.016234,8,511,0,-21636.1,0.962295,0.394471,0.230368,-0.0676086,0.175559,-0.00853989,-0.398513,0.182096,0.285807,0.220648,0.158607,0.489071,0.162897
21644.3,0.995186,0.016234,7,127,0,-21638.4,1.20333,0.149248,0.164112,-0.158329,0.0690894,-0.108496,-0.319998,0.096782,0.203212,0.107761,0.0638302,0.474891,0.258342
21647.4,0.999988,0.016234,6,63,0,-21642.1,0.775488,0.177074,0.164669,-0.172749,0.108608,-0.10297,-0.396512,0.168549,0.182133,0.146401,0.0822743,0.513867,0.255551
21641.1,0.788401,0.016234,6,127,0,-21638.6,0.941071,0.238487,0.117344,-0.0649934,0.196521,-0.084282,-0.376799,0.131713,0.168613,0.228113,0.113755,0.49412,0.24348
21639.8,0.973517,0.016234,8,383,0,-21635.7,0.0420302,0.44088,0.215383,-0.187297,0.145847,-0.0902432,-0.400749,0.149163,0.392027,0.175089,0.0233843,0.579391,0.239805
21643.2,0.994877,0.016234,7,255,0,-21632.9,0.0610588,0.392101,0.0295881,-0.134249,0.0654481,-0.202699,-0.413063,-0.00823133,0.321291,0.311403,0.00519241,0.589853,0.211745
21644,0.991419,0.016234,9,511,0,-21637.1,1.2751,0.0721826,0.119367,-0.295551,-0.089655,-0.209597,-0.513142,0.00985472,0.0151443,0.0555914,-0.0723593,0.476709,0.192921
21645.6,0.96249,0.016234,8,383,0,-21636.3,0.424185,0.306741,0.0791084,-0.170791,0.134381,-0.21643,-0.406967,-0.00960431,0.302826,0.0844577,0.0029148,0.555647,0.198063
21646.1,0.999763,0.016234,7,255,0,-21643.5,0.302634,0.276323,0.0747763,-0.142747,0.0902897,-0.153443,-0.358024,0.0380026,0.307236,0.0680831,-0.0136161,0.564759,0.211812
21645.9,0.761001,0.016234,7,127,0,-21641.5,0.566642,0.294657,0.121466,-0.180235,0.132576,-0.106772,-0.488854,0.0914164,0.187645,0.229926,0.00321708,0.538513,0.209267
21646,0.94658,0.016234,9,511,0,-21641.8,0.584785,0.155709,0.0403799,-0.183713,-0.00173156,-0.201306,-0.413696,0.0304848,0.197367,0.0299041,-0.0196021,0.542253,0.145341
21644.6,0.677141,0.016234,7,127,0,-21639,0.743105,0.22583,0.0195325,-0.256046,-0.0113582,-0.211415,-0.486743,0.0173801,0.184597,0.15914,-0.0455424,0.524572,0.160542
21639,0.980625,0.016234,7,127,0,-21636.5,0.342893,0.111915,-0.0260211,-0.113381,0.0470285,-0.265622,-0.474528,-0.0626769,0.12736,-0.0314599,-0.122838,0.567013,0.238629
21637.7,0.993129,0.016234,7,255,0,-21630.9,0.543789,0.0996018,-0.0184374,-0.0982078,0.154409,-0.215985,-0.482484,-0.0653306,0.223147,-0.00425315,-0.0570577,0.546147,0.289086
21643.5,0.876436,0.016234,7,127,0,-21631.6,0.230302,0.444325,0.0691763,-0.281094,0.136915,-0.240545,-0.555622,0.02463,0.284287,0.163544,-0.0719724,0.574691,0.240317
21644.1,0.951088,0.016234,7,255,0,-21635.3,0.816649,0.108074,0.0841783,-0.23015,0.045159,-0.165411,-0.331724,0.105773,0.216279,0.17449,0.0373823,0.514131,0.276398
21644.7,0.787835,0.016234,7,127,0,-21638,0.78754,0.240561,0.132078,-0.264935,-0.0453297,-0.115555,-0.475103,0.0585656,0.262918,0.132735,0.0284145,0.514889,0.24588
21644.3,0.960726,0.016234,7,255,0,-21637.8,0.897009,0.217498,0.13745,-0.29236,-0.0879566,-0.110066,-0.414841,0.0338185,0.187232,0.101963,0.00206147,0.509788,0.247116
21638.2,0.993488,0.016234,7,127,0,-21630.6,0.846531,0.203898,0.114399,-0.265532,-0.0300965,-0.217969,-0.464992,0.124024,0.0634147,0.241125,-0.0892815,0.51536,0.217446
21642.3,0.934748,0.016234,6,63,0,-21633,1.06198,0.173819,0.0417377,-0.216326,-0.0153799,-0.0889012,-0.424681,0.00247063,0.168754,-0.0862023,0.0509729,0.49296,0.16997
21645.3,0.998406,0.016234,6,63,0,-21635.5,0.84166,0.0965093,0.141853,-0.188619,0.0603027,-0.175385,-0.461001,0.0893477,0.117895,-0.0181968,0.00112752,0.514755,0.167826
21643,0.999989,0.016234,8,383,0,-21638.7,0.787935,0.36888,0.283962,-0.164293,0.086178,-0.089567,-0.385163,0.16375,0.182155,0.188555,0.0993394,0.51038,0.209283
21643.7,0.829584,0.016234,6,127,0,-21636.5,0.909413,0.234332,0.146576,-0.0888745,0.128594,0.00243805,-0.299343,0.171239,0.178345,0.1852,0.0509077,0.500658,0.265266
21641.5,0.814215,0.016234,6,63,0,-21639.5,0.931944,0.246208,0.142364,-0.082966,0.119844,0.00105416,-0.291799,0.154845,0.177505,0.182901,0.044763,0.493526,0.274715
21644.3,0.959397,0.016234,7,127,0,-21638,0.816816,0.303608,0.234843,-0.129426,0.145463,-0.0960516,-0.379397,0.186824,0.138065,0.0981955,0.0832882,0.509755,0.22894
21644.7,0.967253,0.016234,7,191,0,-21637.3,0.521743,0.299369,0.148263,-0.0999669,0.164373,-0.00749348,-0.442566,0.131158,0.388682,0.263539,0.101912,0.534401,0.247781
21644.1,0.866348,0.016234,6,127,0,-21639.2,0.608382,0.368716,0.179384,-0.0529225,0.132301,-0.146603,-0.44304,0.16728,0.202546,0.151325,0.0473711,0.53019,0.271369
21643.1,0.746668,0.016234,8,255,0,-21635,-0.10629,0.420639,0.0914283,-0.209723,0.210701,-0.181734,-0.411495,0.039176,0.469043,0.29864,0.0171925,0.59887,0.405536
21644.8,0.765926,0.016234,9,831,0,-21638,0.384269,0.287259,0.0836755,-0.151483,0.159255,-0.0633956,-0.355855,0.121344,0.352248,0.19161,0.0185173,0.550418,0.185166
21644.6,0.994316,0.016234,8,383,0,-21637.3,1.03637,0.338948,0.318591,-0.0369078,0.147106,0.10373,-0.306876,0.31884,0.164808,0.205733,0.246262,0.476633,0.269498
21644.6,0.998151,0.016234,7,255,0,-21640.4,1.02968,0.0995547,0.216586,-0.179261,0.0591888,0.00149149,-0.424869,0.195744,0.292908,0.100194,0.174281,0.484471,0.288119
21645.6,0.997389,0.016234,6,63,0,-21640.6,1.20628,0.0990618,0.243028,-0.154561,0.0922689,-0.064201,-0.409929,0.218846,0.26639,0.145951,0.143166,0.469242,0.280046
21645.2,0.917835,0.016234,7,255,0,-21639.1,1.51028,0.1225,0.259008,-0.180509,0.0382045,0.111608,-0.344113,0.267363,0.0973002,0.198654,0.162138,0.434482,0.258637
21645.2,0.992455,0.016234,7,127,0,-21641.1,1.65994,0.0129376,0.279014,-0.174435,0.0600017,0.0193771,-0.360678,0.291999,0.239735,0.0374774,0.196154,0.423823,0.201517
21643,0.575855,0.016234,7,127,0,-21636.1,1.59728,0.161117,0.235476,-0.156789,0.0133239,0.0612579,-0.365823,0.308683,-0.0381529,0.0731956,0.180815,0.425863,0.197205
21643.4,0.97347,0.016234,8,383,0,-21638.4,0.779128,0.10995,-0.0228777,-0.211552,-0.0206796,-0.313081,-0.497599,-0.0406005,0.160207,0.0509632,-0.0470608,0.526223,0.253589
21644,0.917657,0.016234,6,63,0,-21637.2,0.638673,0.248051,0.0518289,-0.232321,-0.125325,-0.249256,-0.474593,0.00922066,0.137502,-0.0184205,-0.091489,0.539383,0.274097
21643.4,0.955546,0.016234,7,255,0,-21638,0.837843,0.15576,0.0908893,-0.232959,0.173012,-0.0595701,-0.502742,0.157755,0.214879,0.161742,0.0693302,0.508615,0.342751
21643.3,0.965886,0.016234,7,127,0,-21637.7,0.497479,0.329354,0.170809,-0.117767,-0.00359714,-0.130263,-0.42782,0.120164,0.245948,0.125282,-0.0274756,0.543884,0.307817
21644.1,0.91709,0.016234,7,127,0,-21639.8,0.86724,0.170632,0.133825,-0.137284,0.218003,-0.0360147,-0.415278,0.157522,0.281202,0.165999,0.153141,0.503807,0.23435
21645.2,0.893964,0.016234,7,255,0,-21638.6,1.69467,0.159264,0.196374,-0.215632,-0.139347,-0.018442,-0.453963,0.149895,0.0432804,-0.00808851,0.106479,0.425281,0.208482
21642.1,0.998416,0.016234,7,255,0,-21635.8,2.297,-0.228537,0.201937,-0.282169,-0.0744326,0.121947,-0.428574,0.324507,-0.0681969,-0.0654185,0.150405,0.363623,0.30255
21641.8,0.999242,0.016234,7,191,0,-21633.4,2.33326,0.0378088,0.235316,-0.257684,-0.135603,-0.0154732,-0.663277,0.270445,-0.0123178,-0.107979,0.11959,0.364394,0.284547
21642.7,0.999421,0.016234,7,127,0,-21638.4,1.70551,-0.0954769,0.114652,-0.323812,-0.0683636,-0.109281,-0.400073,0.13827,-0.108793,-0.120244,-0.0154214,0.43466,0.226159
21643.8,0.983492,0.016234,6,63,0,-21637.9,1.96991,-0.0690432,0.0611836,-0.331255,-0.122828,-0.0758949,-0.413548,0.0950901,0.0246252,-0.0645115,0.0346262,0.406356,0.217706
21646,0.882505,0.016234,7,127,0,-21637.5,2.09796,0.0795636,0.176738,-0.211853,-0.0508971,0.0286957,-0.560026,0.2285,0.0462659,-0.0835646,0.161611,0.3864,0.207667
21645,0.99989,0.016234,8,255,0,-21640.5,1.31746,0.346874,0.30704,-0.03159,0.151639,0.093018,-0.280556,0.283213,0.288185,0.132059,0.185902,0.450538,0.214981
21641.7,0.92673,0.016234,6,63,0,-21634.9,1.2773,0.244891,0.300404,-0.119244,0.136867,0.165965,-0.303249,0.397766,0.345935,0.12178,0.339313,0.448417,0.303508
21645.6,0.874236,0.016234,6,127,0,-21636.9,1.45745,0.283372,0.354378,-0.110422,0.0649469,0.165981,-0.359324,0.369005,0.290915,0.173389,0.258533,0.43427,0.314972
21645.9,0.902617,0.016234,9,511,0,-21637.7,0.604425,0.105806,0.0263653,-0.238205,0.109047,-0.233412,-0.485965,-0.00660816,0.119872,0.10114,-0.0665117,0.542403,0.260386
21645.3,0.908984,0.016234,7,191,0,-21641.8,0.644911,0.181187,0.0481851,-0.25405,0.0490046,-0.284838,-0.527613,-0.0184777,0.212951,0.0942589,-0.0312835,0.539753,0.280493
21644.5,0.985419,0.016234,7,255,0,-21636.5,1.05059,0.134532,0.0812459,-0.117361,0.10174,-0.0392592,-0.477983,0.130674,0.106787,0.0320913,0.00139049,0.49226,0.22336
21646.6,0.998339,0.016234,7,255,0,-21642.2,1.05006,0.11881,0.127249,-0.2017,0.0809133,-0.166815,-0.52451,0.0922592,0.218823,0.0308826,0.0378197,0.493203,0.25459
21645.9,0.83194,0.016234,8,383,0,-21638.9,1.91278,-0.0341266,0.130865,-0.299594,-0.154702,-0.0669164,-0.45707,0.183515,-0.0178794,-0.18136,0.0707153,0.41166,0.172912
21644.3,0.934479,0.016234,8,447,0,-21639.5,1.35902,0.0347846,0.0680935,-0.371628,-0.163149,-0.193712,-0.654309,-0.00381059,0.033808,-0.0625745,-0.0368441,0.472682,0.418917
21644.9,0.88233,0.016234,8,255,0,-21639.2,0.976131,0.164706,0.148249,-0.163026,0.0889129,-0.133752,-0.388952,0.0495437,0.122738,-0.0220043,0.0118197,0.49977,0.126385
21646.6,0.987028,0.016234,7,127,0,-21639.5,0.99563,0.116533,0.139608,-0.223089,-0.025356,-0.0731103,-0.354292,0.157532,0.262246,0.0936801,0.0378788,0.493762,0.17798
21646.3,0.981623,0.016234,8,383,0,-21640,1.3371,0.0398592,-0.027243,-0.291312,-0.0548615,-0.209799,-0.608539,0.0206343,-0.0255613,-0.0801824,-0.0542592,0.475423,0.198152
21645.6,0.98522,0.016234,7,127,0,-21641.8,1.70724,0.0182099,0.0717061,-0.336925,-0.17131,-0.160911,-0.533364,0.0392028,0.0371616,-0.106599,-0.0510671,0.43656,0.302676
21642.3,0.824866,0.016234,7,127,0,-21639.1,2.05256,-0.0723378,0.00785681,-0.373256,-0.149018,-0.204098,-0.667134,0.0610219,-0.0812374,-0.123592,-0.0283061,0.407497,0.457857
21639.8,0.666073,0.016234,7,127,0,-21634.2,1.68055,-0.112239,-0.000788706,-0.46988,-0.239169,-0.199426,-0.634564,-0.0272713,-0.0735894,-0.103637,-0.122795,0.449682,0.574187
21643.5,0.999303,0.016234,7,127,0,-21634.3,1.98617,-0.0982921,0.0164542,-0.359929,-0.146051,-0.103734,-0.676054,0.0365732,-0.124552,-0.125109,-0.0234539,0.409815,0.230787
21643.2,0.999608,0.016234,9,511,0,-21636.2,1.3692,-0.0160693,0.0542145,-0.376356,-0.185296,-0.231874,-0.49983,-0.0273539,-0.0147392,-0.108987,-0.101744,0.475934,0.247174
21640.5,0.956559,0.016234,9,511,0,-21635,2.02833,-0.203859,0.177842,-0.401354,-0.0997959,-0.0906204,-0.723666,0.109383,-0.0847546,-0.112176,0.0268811,0.403116,0.287831
21644.6,0.952224,0.016234,8,383,0,-21633.6,1.54091,0.104625,0.0268657,-0.29681,-0.117431,-0.103602,-0.623765,0.138844,0.0504511,-0.0203185,0.0331376,0.45029,0.296596
21646.3,0.973182,0.016234,7,255,0,-21639.3,1.81721,-0.113476,0.109147,-0.306262,-0.0618295,-0.0593823,-0.592163,0.111261,-0.0249361,-0.10659,0.03213,0.420501,0.218108
21640.3,0.982259,0.016234,8,319,0,-21632.7,2.37186,0.0355881,0.372364,-0.0673672,0.043402,0.133186,-0.300042,0.3778,0.199229,0.0428873,0.321436,0.345437,0.243102
21645.1,0.993407,0.016234,8,319,0,-21636.9,2.39523,0.0896607,0.289704,-0.223776,-0.0608483,0.124484,-0.442511,0.305111,0.00420203,0.029575,0.195129,0.351115,0.21714
21643.7,0.918373,0.016234,7,127,0,-21634.6,1.97837,0.00158287,0.276081,-0.103848,0.0289691,0.125364,-0.25771,0.3636,0.126945,0.0275175,0.245353,0.387745,0.13395
21646.2,0.953583,0.016234,7,127,0,-21639.9,1.84797,0.093377,0.316966,-0.141224,0.0379415,0.141889,-0.303135,0.316881,0.100961,-0.0371117,0.180496,0.401232,0.20807
21645.6,0.88348,0.016234,7,191,0,-21641.8,1.98125,0.0906381,0.30765,-0.134982,0.0348677,0.130358,-0.315387,0.364513,0.137316,-0.031316,0.187302,0.390676,0.220477
21645.1,0.984891,0.016234,8,511,0,-21639.8,2.40561,-0.0785055,0.370854,-0.191928,0.038009,0.201894,-0.349681,0.373293,0.0689541,-0.0204159,0.313014,0.344474,0.223603
21641.2,0.676546,0.016234,6,127,0,-21636.6,2.34743,0.0766368,0.310525,-0.23802,-0.00919746,0.150782,-0.382531,0.440308,-0.0577765,-0.02494,0.259571,0.356071,0.270143
21646.7,0.991827,0.016234,8,383,0,-21637.3,0.640127,0.260904,0.118382,-0.202358,0.0813252,-0.108542,-0.331458,0.0953528,0.137046,0.11749,0.0615902,0.527945,0.184317
21645.7,0.908512,0.016234,7,255,0,-21639.8,0.551925,0.18995,0.135472,-0.207685,0.0821381,-0.110306,-0.341442,0.0844766,0.214061,0.170108,0.0623516,0.53923,0.217679
21643.3,0.990025,0.016234,8,383,0,-21636.8,1.45972,0.182783,0.140854,-0.274081,-0.136146,-0.119083,-0.611485,0.0943086,0.026397,-0.0332438,0.0717307,0.457211,0.232467
21644.3,0.846339,0.016234,7,127,0,-21635.3,1.11553,-0.0389151,0.0152673,-0.295158,0.00311695,-0.224229,-0.541165,-0.00898657,0.143115,0.0251676,-0.0452161,0.496165,0.289468
21644.7,0.999426,0.016234,7,191,0,-21639.4,0.920252,0.0444327,0.00903601,-0.303533,-0.000406723,-0.224745,-0.607263,-0.0412758,0.1965,0.032252,-0.124962,0.51386,0.295244
21644.4,0.962935,0.016234,7,255,0,-21634.6,1.19684,0.039399,0.123167,-0.232023,-0.0254911,-0.103221,-0.632646,0.152004,0.158218,0.0428684,0.072183,0.476462,0.225252
21644.5,0.995968,0.016234,7,255,0,-21637.8,1.62885,0.0867341,0.263116,-0.175549,-0.0184692,0.00785715,-0.254963,0.275598,0.103502,-0.044075,0.166359,0.42822,0.18884
21644.7,0.948061,0.016234,8,255,0,-21639.3,1.08628,0.352109,0.329581,-0.0417637,0.216242,0.130259,-0.349209,0.307271,0.295975,0.165908,0.228918,0.468954,0.410515
21640.5,0.999751,0.016234,7,127,0,-21637.4,1.56849,0.23045,0.470906,2.26337e-06,0.118342,0.266011,-0.179493,0.429297,0.286416,0.236179,0.278138,0.416576,0.202376
21642.9,0.854501,0.016234,7,127,0,-21634,1.39655,0.239557,0.305227,-0.0560289,0.196837,0.142352,-0.372711,0.325367,0.194485,0.119629,0.313162,0.44266,0.332334
21646.8,0.86135,0.016234,7,127,0,-21637,1.69789,0.111227,0.319692,-0.123019,0.00407406,0.121769,-0.397099,0.333159,0.178378,0.137623,0.27641,0.41463,0.218176
21644.9,0.999911,0.016234,6,63,0,-21641.9,2.011,-0.00354415,0.271359,-0.150698,0.0399264,0.156244,-0.365694,0.358465,0.219548,0.101899,0.288111,0.383609,0.223447
21647.3,0.919043,0.016234,6,63,0,-21637.8,1.55343,0.157299,0.309386,-0.1381,0.100375,0.0631202,-0.413225,0.308128,0.129201,0.103507,0.186481,0.42917,0.228111
21647.1,0.847676,0.016234,7,255,0,-21642.7,1.68427,0.136113,0.202954,-0.239702,0.0727107,0.0906815,-0.419971,0.268256,0.085707,0.0687375,0.16595,0.422886,0.24033
21644.6,0.959582,0.016234,7,255,0,-21640.1,1.7727,0.00865622,0.240713,-0.110911,0.0238263,-0.0111027,-0.510769,0.219549,0.123221,0.0400186,0.113715,0.414995,0.164018
21643.4,0.914096,0.016234,6,127,0,-21637.7,1.69429,-0.0495923,0.241491,-0.159899,0.00724792,0.0188146,-0.503382,0.16443,0.0911923,0.042577,0.11523,0.427646,0.15525
21644.1,0.961546,0.016234,7,127,0,-21637.9,1.86617,0.0218354,0.266007,-0.243832,-0.0898732,0.0829758,-0.324939,0.235038,0.0703901,-0.0302551,0.110536,0.404162,0.233946
21643.5,0.950794,0.016234,8,319,0,-21638.8,0.802742,0.236829,0.210018,-0.138817,-0.0298159,-0.141195,-0.388398,0.13422,0.23788,0.162569,0.0394017,0.509585,0.210338
21639,0.700488,0.016234,7,255,0,-21632.2,0.456719,0.323566,0.00855583,-0.141024,0.232886,-0.152852,-0.523885,-0.0186748,0.293595,0.163571,-0.0102994,0.548536,0.199525
21644.7,0.836992,0.016234,7,127,0,-21632.3,0.487245,0.239434,0.0260081,-0.153877,0.155943,-0.18028,-0.500623,0.0513999,0.296715,0.104792,0.0454018,0.547993,0.267838
21643.7,0.932632,0.016234,9,511,0,-21640,2.10013,0.0530007,0.107402,-0.324963,-0.153562,-0.00800588,-0.5336,0.213645,-0.0216827,-0.00224738,0.157559,0.390937,0.270903
21641.2,0.986136,0.016234,7,127,0,-21634.3,2.2605,-0.159036,0.174686,-0.33413,-0.127917,-0.0195804,-0.674219,0.143653,-0.041904,-0.214368,-0.0174344,0.378829,0.206642
21641.3,0.973108,0.016234,7,255,0,-21635,2.03941,0.0333837,0.252384,-0.271932,-0.151614,-0.00164546,-0.366888,0.168862,-0.0691222,0.0142825,0.122982,0.395004,0.278125
21640.1,0.951657,0.016234,7,127,0,-21633.9,1.81179,0.0895497,0.249672,-0.176508,0.0826463,0.0586801,-0.546999,0.241153,0.203012,-0.0170624,0.187289,0.408289,0.534586
21642.6,0.999537,0.016234,7,127,0,-21634.8,1.9344,0.128095,0.321162,-0.131527,-0.0566555,0.10152,-0.273844,0.276912,0.0423132,0.124582,0.218254,0.393777,0.298366
